;Minha Carteira;IMID BRL;S&P 500 BRL;IMID BRL 60/40;TD IPCA 2035
2015-12-17;100,0;100,0;100,0;100,0;100,0
2015-12-18;99,41967529689316;98,98026015413654;98,554082804991;99,38815609248192;99,69985587138379
2015-12-19;99,39192610539388;;;;
2015-12-20;98,96976176195031;;;;
2015-12-21;98,96557429320292;100,80546469814988;101,3232607571521;100,48779180068446;100,01485862022852
2015-12-22;99,45436209651359;101,43650981782758;102,08611534322283;100,86522568758467;100,43684343471865
2015-12-23;100,59574020288369;102,38904221994547;102,99168237906375;101,43352636681884;101,40413961159567
2015-12-24;100,97792109976953;101,89575006622565;102,54150599062442;101,140313177618;101,8320678741772
2015-12-25;100,99274714043231;;;;
2015-12-26;100,14209908722327;;;;
2015-12-27;100,27527049259109;;;;
2015-12-28;100,3347947655282;;101,43227165831337;;101,99551269669101
2015-12-29;101,61375183764459;100,71085862866187;100,69918342214741;100,43464905915111;102,7934206029628
2015-12-30;101,13951344944022;101,5607371407396;101,42970151956693;100,94317764047219;102,6715799170889
2015-12-31;100,70497520083903;101,04661441197369;100,41507144597995;100,6365797362039;101,99997028275956
2016-01-01;100,79308194264955;;;101,34624347399368;
2016-01-02;100,77228843337748;;;;
2016-01-03;100,69261225394257;;;;
2016-01-04;99,81280815144812;102,15004600007853;102,4065107994556;102,0102656010233;102,16192924325047
2016-01-05;100,34753583701902;102,29838349794007;101,88631275796433;102,099146310223;102,59282922987771
2016-01-06;100,55102570439188;102,2185141995173;101,07509762699752;102,05131806363774;103,76666022793124
2016-01-07;100,89686079457698;101,28330262519086;99,07114775063305;101,49110893963052;104,3907222775293
2016-01-08;99,51638960898848;99,66817339027365;97,43902450602124;100,5200431101176;102,55122509323785
2016-01-09;99,39301198037744;;;;
2016-01-10;99,40145007294188;;;;
2016-01-11;98,59426136736664;98,55723402989996;97,30040153585396;99,84778233559607;101,57649960624657
2016-01-12;99,12626445686841;100,13283194205107;98,44209731330596;100,80551999288355;102,18570303561611
2016-01-13;99,2479816873989;99,07263619715727;94,94839244291472;100,16512913634541;102,61363129819765
2016-01-14;98,43555294710181;99,08730731408093;97,3786981440588;100,1740288752298;101,75926063505743
2016-01-15;96,40907326499662;98,30791880614149;95,71244487369536;99,7012670916128;101,81869511597152
2016-01-16;97,02312318984738;;;;
2016-01-17;96,89201020042543;;;;
2016-01-18;96,84511585762888;98,23890062399188;;99,65926925280445;101,3967103014814
2016-01-19;97,56065239774092;99,86184318141234;95,60494252284133;100,64711379270335;101,63890581120636
2016-01-20;95,9858552823333;97,68423337355573;95,68647012798934;99,33027363547153;99,1857476114768
2016-01-21;95,7201415885541;101,13684521808601;97,86387776538109;101,43674794005734;97,31504732470543
2016-01-22;95,18093913830319;101,60485558939652;99,08814343452408;101,71838684207522;96,33735011366845
2016-01-23;95,30533620684245;;;;
2016-01-24;95,68607476896715;;;;
2016-01-25;95,70781517866135;101,18892482787567;97,04589996423623;101,46854953348709;96,83957147739261
2016-01-26;95,63111824058078;100,83285975035827;98,28594554144622;101,25432011845965;96,90197768235241
2016-01-27;96,62750799102578;100,38557796368019;95,98465044014107;100,98482931958566;98,18279074605132
2016-01-28;95,60089196667079;99,91440654971345;97,41493545431273;100,70043887754277;98,06986523231453
2016-01-29;97,60161886400431;101,71363065564537;98,7878191860948;101,78846610022111;99,89896138244603
2016-01-30;97,57026604356946;;;;
2016-01-31;97,32552444982068;;;;
2016-02-01;97,3907870298862;99,99770650670531;97,67243307913205;101,32456045784312;100,38929584998738
2016-02-02;97,70054134177482;98,40797866307491;95,75149896585985;100,35806744136993;102,44572888961531
2016-02-03;95,61482668791965;95,32748792915537;95,45439951347599;98,47314651710825;100,16047309846807
2016-02-04;96,76654124321328;94,31411622185779;93,41687693362954;97,84505968018354;100,40415447021589
2016-02-05;96,49760953769743;94,49609384847517;92,40068620802008;97,95833399658567;100,59583067116387
2016-02-06;96,24729656827576;;;;
2016-02-07;96,2498014576459;;;;
2016-02-08;95,35932631704303;92,73023190675029;91,15684527609396;96,8599972071938;
2016-02-09;95,23668033819071;92,32272530481379;91,16176959633017;96,60460419772623;
2016-02-10;95,98985898727766;93,80047730374906;92,10438330041633;97,53237780810144;101,55272581388093
2016-02-11;95,10534255224617;92,29082880260327;91,4367706830747;96,59055141955724;101,80532235776585
2016-02-12;95,83598906453746;94,3071479489386;93,90812475130178;97,8567056888979;101,69388270605191
2016-02-13;96,02545944220998;;;;
2016-02-14;96,4021025873101;;;;
2016-02-15;97,99125457225487;96,43984549964372;;99,18448684492937;103,4947474777492
2016-02-16;99,13468996112326;97,90253824320983;96,26394212334345;100,08707909876873;105,0459874296073
2016-02-17;99,81610598649158;100,34397070421267;98,09185373393338;101,58462460610784;103,80529264052541
2016-02-18;100,13907982308272;99,57718969426394;97,14002994123106;101,11886770708891;104,42638296607775
2016-02-19;99,04845428527828;100,29093997716048;98,065686946746;101,55374814900765;102,27931234305584
2016-02-20;99,43399901738226;;;;
2016-02-21;99,47116479976246;;;;
2016-02-22;101,13623577302005;100,82637079410873;97,33825438760039;101,87905174880217;103,32387334512117
2016-02-23;100,97501918061138;100,17986981660987;96,26903158680472;101,4871012738014;104,68343709603126
2016-02-24;100,73708432753324;100,0761973687679;97,23592585899922;101,42408612175919;104,57645503038586
2016-02-25;101,92652718821407;100,66826411183408;97,1803506583472;101,78411076248746;105,38922155688621
2016-02-26;102,7045957773189;102,73231633245268;97,39475133564714;103,03626935504815;105,08016225613291
2016-02-27;102,71331794851935;;;;
2016-02-28;102,73670908525025;;;;
2016-02-29;102,33939829992478;102,60469876672428;97,16318226498561;102,95947226716235;104,65669157961992
2016-03-01;102,86762883117359;103,97281510596545;99,73957969255164;104,1615968333225;104,90928812350484
2016-03-02;102,28414622673105;101,85120069701763;98,18703392169594;102,88631687975756;104,23024917906123
2016-03-03;102,47635467567864;99,84017014220619;97,02968446857628;101,66743565596501;105,22726259639529
2016-03-04;109,36354481519932;97,4934628138852;94,01828632882366;100,23364172733508;120,37414005735427
2016-03-05;109,08759405348403;;;;
2016-03-06;109,28195644343859;;;;
2016-03-07;107,78834792806053;98,69719740444903;95,42418284131745;100,97618198513088;116,49752603973194
2016-03-08;106,64820718034392;98,34128313461822;94,63014588123232;100,75770244350257;114,50498506708666
2016-03-09;108,97752758936474;96,55259077551392;93,14596616924487;99,65811622658352;119,73521938752769
2016-03-10;109,64209797516685;94,72186767919779;92,37250398143915;98,52435225207418;122,40382758057086
2016-03-11;110,0753295949701;94,991101533415;92,76591985107265;98,69237738760627;121,38155450884831
2016-03-12;109,81257275715835;;;;
2016-03-13;109,87769372685146;;;;
2016-03-14;111,11024163559375;95,49670317637595;92,56524608474109;99,00755866679592;123,4989078914132
2016-03-15;109,1279315753841;97,96586914703133;94,65087530076748;100,5435243278065;118,37714149864044
2016-03-16;107,65677297466188;101,14172099278824;97,66862620386975;102,49917280066063;114,07259921843658
2016-03-17;109,90011326450761;95,72906300774603;94,07062462304481;99,20799111614525;120,39939971174276
2016-03-18;111,29084093774209;95,54557238823425;93,66545903624983;99,09389576090952;123,72624478090965
2016-03-19;111,31518879385169;;;;
2016-03-20;111,40498547896145;;;;
2016-03-21;112,37484424018096;96,185845053523;94,01378196668479;99,4923262344528;125,60586023981814
2016-03-22;113,63688394269712;97,01491723285652;93,5586173212424;100,00686963546315;126,78712054798591
2016-03-23;115,15357951655287;98,44471343597606;94,12122647751382;100,89120441553072;130,29524078394078
2016-03-24;112,5912408669286;98,03751459921212;95,15341875015015;100,64081343173595;125,96989643541701
2016-03-25;112,61241258337371;;;;
2016-03-26;112,63314405642014;;;;
2016-03-27;112,87083684808373;;;;
2016-03-28;113,21300844923954;;93,81817767018744;;126,9847401970253
2016-03-29;113,17520909567618;97,10346640395494;95,41156132448755;100,06550282412154;127,71875603631446
2016-03-30;114,22862735010462;96,58512089126567;94,33871739731072;99,74500857431936;129,14964116432148
2016-03-31;113,85287637216717;95,02416480136097;92,73652362678962;98,7777938907225;128,2789260189299
2016-04-01;113,89095458323992;96,23643309463452;93,91916530231602;99,96840030765851;127,41564018365254
2016-04-02;113,9703314896327;;;;
2016-04-03;113,97117111303217;;;;
2016-04-04;114,17644646336204;96,02715193083823;93,80334879814896;99,83796216181409;128,4215687731237
2016-04-05;113,29770624994309;97,64452083578645;94,70457346956844;100,84689439995991;126,42159849036419
2016-04-06;113,59572558315254;98,83295521276978;96,17851743624169;101,58334073667845;126,24775263369044
2016-04-07;113,12271268914749;98,9023627767379;95,47244305330615;101,62614418541737;125,62369058409237
2016-04-08;113,89142991720571;98,17808299060992;94,34016113548884;101,17960826913124;126,76186089359743
2016-04-09;113,86601560032965;;;;
2016-04-10;113,92446704150584;;;;
2016-04-11;114,3836530863737;94,57872188120638;91,27072008957114;98,95396725450625;128,67267945498583
2016-04-12;114,9588565125502;95,45417442758314;92,4392138623979;99,50353803036752;129,1838159908471
2016-04-13;115,90437893253586;96,9567387608018;93,43359013794063;100,44332176326391;129,69495252670836
2016-04-14;117,76760152201898;97,05929950880638;92,63897843574121;100,50707107461929;133,0336844920581
2016-04-15;117,62838482365086;97,07762302259641;92,93171676364447;100,51845571913343;132,84646587717864
2016-04-16;117,65189824393099;;;;
2016-04-17;117,56519730442233;;;;
2016-04-18;118,8166309342945;98,67375890795135;95,25075778455752;101,51008144698889;136,08415922497437
2016-04-19;118,6301439451054;97,80550984397001;94,57717653981257;100,97415760557591;134,92964443321793
2016-04-20;117,78975471133137;98,0803845353449;94,5740415419864;101,1444255615609;131,88808487243875
2016-04-21;118,11565478022561;98,28661116969192;94,06541082984047;101,27202706658358;
2016-04-22;117,41694722970082;98,19014169667383;94,92914977952157;101,21238725013461;131,7231541879021
2016-04-23;117,5366728980629;;;;
2016-04-24;117,7526216779872;;;;
2016-04-25;116,91364598817661;96,3257889496451;93,8213474886832;100,05934527091411;130,65481939347112
2016-04-26;117,28517153712662;95,59486473837252;93,50783005888952;99,60379251300735;131,64737522473663
2016-04-27;116,95394432623085;95,7426336033715;93,68433699510842;99,69617199014469;131,93860418121574
2016-04-28;118,0679612374453;94,97489622879233;92,03714717141574;99,2165080758029;134,37096031262539
2016-04-29;117,22697437724948;91,85722650558718;90,27405105280883;97,26236451438274;134,42742306949378
2016-04-30;117,05235650179449;;;;
2016-05-01;117,14522719594196;;;97,75667198258847;
2016-05-02;117,95013308264852;;92,26518326281825;;136,95636023238882
2016-05-03;117,68847624141058;94,69977453502774;92,9233826588196;99,5717368123014;135,79590199254096
2016-05-04;117,81994417951151;93,97693442710407;92,00735452758522;99,11572023568158;136,82709023640064
2016-05-05;117,9234991550989;93,62677989941488;91,72688354643896;98,89413936532907;137,12872022703974
2016-05-06;119,43970569499179;93,99356362043261;92,23466819628753;99,12659055373199;139,97563186282522
2016-05-07;119,41197730663664;;;;
2016-05-08;119,41228963904994;;;;
2016-05-09;119,30373793772667;94,53963087334868;92,37613893858916;99,47212347902801;138,84786258748014
2016-05-10;118,99253934828087;93,408286930634;91,89934420306514;98,75790120000688;137,92068468522015
2016-05-11;120,55518070380337;92,9597950315228;90,70715090227876;98,4733946313703;141,9800597316533
2016-05-12;119,4577392200969;92,71792363636035;91,34108900942533;98,31966431814536;140,2772618534643
2016-05-13;120,85424137513117;93,98163948375469;90,97088611193094;99,1237037942447;142,6130369533885
2016-05-14;120,85426727583048;;;;
2016-05-15;120,90458009662204;;;;
2016-05-16;120,78197069514178;93,82987854145773;91,85261542488355;99,02766520559433;142,73339177723955
2016-05-17;120,57129678535878;93,27894819633258;91,0005012105145;98,67879544289151;143,05285211215286
2016-05-18;119,71816459527518;93,26992527147905;91,88708075287022;98,67306828983197;142,0974428314587
2016-05-19;117,00215400822816;93,68972593180253;93,2127377340335;98,93954016125448;137,9162270991516
2016-05-20;118,82795025451323;93,81589617916369;92,28006255694514;99,01948420718989;139,95928738057387
2016-05-21;118,84169374364416;;;;
2016-05-22;118,73805330258953;;;;
2016-05-23;118,46748323488612;94,64757025615597;92,78137836692244;99,54616641022506;138,62201156000654
2016-05-24;117,73279526482308;94,26772813768868;93,53861035927704;99,30646563418472;136,48385610912172
2016-05-25;118,05001541251725;95,11295599456193;95,00360825347279;99,84070949120675;137,03511091960002
2016-05-26;118,35848331509769;95,48731321112382;95,03084760667635;100,0764886637529;
2016-05-27;119,03356305868493;97,00430743553093;96,40971930896742;101,03042976983173;136,64730093163547
2016-05-28;120,45593977150784;;;;
2016-05-29;120,36942241335571;;;;
2016-05-30;119,73588235380971;;;;134,60869823628175
2016-05-31;120,39708595681147;96,79818663575767;95,64891663428341;100,90162431653103;135,87465267975216
2016-06-01;120,42578581899657;98,08077147148406;96,31147320680462;102,04220515165386;134,49874444659068
2016-06-02;120,665000872676;97,4517727396016;96,16342054349735;101,6495629445672;135,28327959465685
2016-06-03;121,36750410763528;95,5719496553726;94,40443376679343;100,47308442876486;135,8300768190666
2016-06-04;121,44283762213806;;;;
2016-06-05;121,49054733191984;;;;
2016-06-06;123,03928383683227;96,09168067674302;94,05143035273825;100,80091479517694;137,17478194974814
2016-06-07;122,99183821696454;95,15214878469352;93,25087257673299;100,20956907077591;137,48384125050148
2016-06-08;123,03670837165004;92,99008188553974;91,27420844573363;98,84337947842123;137,0945454005141
2016-06-09;123,41177897477229;92,93812681011005;90,93176405284626;98,8102442334635;138,13910640257947
2016-06-10;123,15910852528462;93,74707262647112;91,25254449525433;99,32627873790058;137,96228882186
2016-06-11;123,78308354844503;;;;
2016-06-12;125,1307638287561;;;;
2016-06-13;125,0259758382162;94,23725177720095;91,2676881791225;99,6378895621717;136,63689989747553
2016-06-14;124,51584785702462;94,55962533478784;91,89530841219609;99,84239863044047;136,94595919822885
2016-06-15;125,14005278879272;94,59580826826492;91,58019914180709;99,86532125215169;137,74386710450068
2016-06-16;126,2026949123906;94,70901946008901;92,21281033246458;99,93703186331611;137,549219179507
2016-06-17;125,55071385499139;92,46686517190548;90,46915408758093;98,51747808173506;137,84193399800895
2016-06-18;125,67339621959475;;;;
2016-06-19;125,79893245050502;;;;
2016-06-20;125,39970267464979;90,7077842081696;89,62927998931947;97,39296572825582;138,41101915276147
2016-06-21;124,36056407901275;90,93962509078061;90,04839524866199;97,5423222889853;138,70670569530915
2016-06-22;123,44625013226495;91,03327325874233;89,86436201096983;97,60259080079395;139,50164187753526
2016-06-23;123,95438620439374;90,26823626606262;90,09427432248678;97,11044376573071;139,05736913270235
2016-06-24;127,49879966017943;94,67152616835762;87,47814863955139;99,95267567894108;140,0959866866763
2016-06-25;127,49542628585668;;;;
2016-06-26;126,81003062314582;;;;
2016-06-27;127,66783259635233;95,28991243949343;86,32354471326623;100,3444050504095;140,67844459963447
2016-06-28;128,64474853042682;93,90000372826034;86,15307567739504;99,466224606336;142,73784936330813
2016-06-29;129,37325494460535;92,56896263236719;85,42871889213592;98,6202589363824;143,29653348390067
2016-06-30;131,0959842288581;93,86938216804238;85,69472678469738;99,45151624566141;142,33369489309223
2016-07-01;131,81975923312962;95,6549729551522;86,40979254067305;100,98808115943041;142,13161765798426
2016-07-02;132,35394145280495;;;;
2016-07-03;131,5068556284472;;;;
2016-07-04;131,6309333341776;95,86696901479397;;101,12237052013067;141,7140904295627
2016-07-05;131,55756489550578;98,06132905790417;87,39785508822605;102,51116308308144;140,7631387349371
2016-07-06;131,1733644643466;99,39046379370244;88,82522169672617;103,34483206739846;139,07965706304512
2016-07-07;130,4954893211574;100,37648856527312;89,15999903731681;103,9599850340479;138,39467467051008
2016-07-08;131,50781021402653;100,07769343793333;89,34936193008328;103,7743076663068;138,18813984933357
2016-07-09;131,20074586999525;;;;
2016-07-10;131,16849719250033;;;;
2016-07-11;132,55966136610039;101,2026862768978;89,83586247349729;104,47423598589079;140,23862944087014
2016-07-12;132,77734809671418;99,37788730617577;89,71857499869131;103,34396275714026;141,28467630495834
2016-07-13;132,94245770730487;100,04384761315424;90,10595380394129;103,75948564071746;141,8359311154366
2016-07-14;133,3590654220581;97,92064814457426;88,99773330844721;102,43825246129583;143,14646141959258
2016-07-15;134,39711505869656;99,41511496013787;89,82730237282671;103,3763012090229;144,72296102583914
2016-07-16;134,3467005417689;;;;
2016-07-17;134,7267441044067;;;;
2016-07-18;134,9684880559849;99,17754343093371;90,00802124947279;103,22807868186568;145,8492444391614
2016-07-19;135,84344462181247;100,38367342647025;90,37663415785588;103,98131259615297;146,93986716393513
2016-07-20;135,33841131588466;99,92728924055183;89,9532812078088;103,69766830372915;145,44211824489977
2016-07-21;135,22602642293177;99,59644902844587;89,81472737767395;103,49167437251833;146,01268926167518
2016-07-22;135,24712151979375;101,25833040262428;90,96233199275147;104,52780098767369;145,5446427244766
2016-07-23;135,34974941796892;;;;
2016-07-24;135,4680323634723;;;;
2016-07-25;134,66249619648386;100,70564694884985;90,6186273934054;104,18548375311765;144,61300723614806
2016-07-26;134,58435403071658;100,70554355700104;90,5803610256029;104,18541957441401;144,41241586306296
2016-07-27;135,42756106249024;101,00103428492947;90,5670286290351;104,36884041332036;146,0052599515609
2016-07-28;135,54948709916624;100,53931080691112;90,45060857867125;104,08256882610215;146,57583096833628
2016-07-29;135,73626192804136;99,13840087206653;89,62812207367227;103,21239991281405;147,40791370113374
2016-07-30;135,6960775693511;;;;
2016-07-31;135,06703223300636;;;;
2016-08-01;135,00854910372712;100,64128090532536;90,30587876919004;104,53467825815233;147,2429830165971
2016-08-02;132,81387468918473;98,26181040880768;89,25472958232952;103,05176480231763;147,81801161944102
2016-08-03;133,08915345467375;98,83195272117281;90,18512318318133;103,41052577710485;147,6114767982645
2016-08-04;135,0828746972877;99,05318092884082;88,7641155810438;103,54941198531054;148,97549813524316
2016-08-05;136,00187802349672;99,27734919587304;88,58916145843804;103,69001822542894;149,55795604820136
2016-08-06;136,30306973171747;;;;
2016-08-07;136,41697650108796;;;;
2016-08-08;136,66628286383389;99,40297552183743;88,29184059804861;103,76874431633094;149,65305121766391
2016-08-09;136,87873017318168;99,50992492920638;87,59924521878195;103,83573228515053;148,91754951635193
2016-08-10;137,4837285885941;98,59621889813872;86,82489771572367;103,26367677472723;150,55794118958116
2016-08-11;138,10899290021433;99,78744889374981;87,4006063277842;104,01224983730013;150,73030118423202
2016-08-12;139,4454922840226;100,76493679368626;87,9873303589506;104,62357350648853;153,73025660837135
2016-08-13;139,39871430717656;;;;
2016-08-14;139,03890328650022;;;;
2016-08-15;139,29681812908677;101,9815891081603;88,43648719445292;105,3815187813365;153,04527421583632
2016-08-16;138,96899245935305;100,88940837077472;88,1942696315896;104,70436323259908;153,63961902497735
2016-08-17;138,4623705279946;101,7757751144031;89,74891753145795;105,25629311491794;153,69311005780003
2016-08-18;138,48650008903317;101,27242490631951;89,8582673391006;104,94395487736416;154,29042659098678
2016-08-19;138,61119744458412;101,91070780108366;89,87171534869638;105,34080879709057;153,79860626142258
2016-08-20;138,75729066921195;;;;
2016-08-21;138,74801060265187;;;;
2016-08-22;138,37244989748018;100,69794123239824;89,57796367441449;104,58865734617481;153,89221556886227
2016-08-23;138,49397418623764;100,67941003410401;89,4541476046026;104,57710902775905;
2016-08-24;137,31096262893172;101,05143400163874;89,87949712009188;104,80896492163431;152,10918114143922
2016-08-25;136,55639907603617;100,93605326442507;89,67056018701535;104,73716226534111;150,317231541879
2016-08-26;136,60540688241295;100,74134528593837;89,04198600720929;104,61593802200542;149,84324155658905
2016-08-27;136,37671477894457;;;;
2016-08-28;136,47158833603007;;;;
2016-08-29;135,7631212776743;;90,76056388616394;;148,1032971278287
2016-08-30;136,489148241689;102,04542782799541;90,36647366222216;105,42848118196537;149,46731846480733
2016-08-31;135,75351092166122;101,02272607857881;89,77145558548845;104,7945171067211;148,73478848754104
2016-09-01;134,91979598095827;99,94266821369415;89,96678670420528;104,36002184115827;148,7897653823866
2016-09-02;135,4537420100886;100,94675247470128;90,25822204362171;104,9891000353787;148,22662367572548
2016-09-03;135,98740222903902;;;;
2016-09-04;136,2243183000353;;;;
2016-09-05;136,63673691622563;101,83676052351716;;105,54448874345728;149,3529070890477
2016-09-06;136,31638393026515;100,39634675025508;90,58964394567172;104,64877445818479;149,2563260575623
2016-09-07;136,93792867612925;101,26346059297869;90,58137747831748;105,1910794556912;
2016-09-08;137,53129218961294;99,95624533388873;88,93204284570206;104,37632919900783;149,59510259877266
2016-09-09;136,6174893850966;101,26878637386709;88,71703133763356;105,19867830917123;148,87445951768922
2016-09-10;136,63170141510864;;;;
2016-09-11;136,26377675532035;;;;
2016-09-12;134,81893227526874;100,48226715785664;90,5854874263624;104,70845352253102;147,41088542517943
2016-09-13;135,31470248094993;101,06022096304483;89,6039283154151;105,06981071038378;148,2444540199997
2016-09-14;134,46925584356634;102,03924315541497;90,35814180467364;105,6805297972016;145,97702857312672
2016-09-15;134,78059590176397;102,67435323499494;91,43666796409195;106,07519424754837;146,28905959792573
2016-09-16;134,65434921556331;101,97625838864224;90,20314708713724;105,642463712043;145,57138824088796
2016-09-17;134,63240837347917;;;;
2016-09-18;134,71883343307334;;;;
2016-09-19;135,42114682151023;101,9766351556241;89,21411214752445;105,642697899448;145,65013892809915
2016-09-20;135,7297679870262;102,36971085994469;88,95582629771567;105,88702197125004;145,44360410692263
2016-09-21;135,50591295767248;102,3183883285516;89,59127630853601;105,85517042084365;144,9844727418612
2016-09-22;136,64792864122995;101,72229090320653;89,06256088930516;105,48514898728838;146,82099820210695
2016-09-23;138,25017286195177;103,23012849459123;89,20258803969979;106,42331782853398;149,16123088809974
2016-09-24;138,24519684488538;;;;
2016-09-25;138,20392662514968;;;;
2016-09-26;137,94953736505238;102,4436944454207;88,91342918442945;105,93686146940755;150,0111439651714
2016-09-27;137,9025913339876;102,27330732750042;89,34943828857106;105,83114324084302;150,05571982585698
2016-09-28;138,16665921615484;102,74686929585235;90,12037072679038;106,12516485302525;150,62629084263236
2016-09-29;139,07058276872954;102,68344145901504;88,64229735598005;106,08585685452314;151,73028632561181
2016-09-30;138,93513398999738;103,18026895512618;89,94016123082046;106,39383077837068;151,50889288420677
2016-10-01;139,03192923646105;;;106,71216989528709;
2016-10-02;138,96193711895864;;;;
2016-10-03;140,14252972148918;103,91317855904505;89,38117067922573;107,16696832698311;152,63963388359755
2016-10-04;141,8168068222777;104,43959342064643;88,55430127980844;107,49270728857998;155,3825351777834
2016-10-05;141,263595134062;104,83275422917299;89,37705245690174;107,735499806192;154,07200487362744
2016-10-06;142,299982145679;105,22452420247174;89,303779598175;107,9770704919538;155,7450855113594
2016-10-07;143,01934229142336;106,28147048149368;88,51273482008911;108,62782732116915;154,8372238153965
2016-10-08;143,06539150646233;;;;
2016-10-09;143,01094932016653;;;;
2016-10-10;143,93349688854678;107,28423237506857;88,94883515912187;109,24276713330774;155,42711103846895
2016-10-11;144,22949502353944;107,12186150663277;87,85551470175697;109,14356610864411;155,19383070088114
2016-10-12;144,1347810527591;107,14674623692544;87,97078775404778;109,15877873565185;
2016-10-13;143,65399098662886;106,13843917190479;87,54894566792703;108,54243392814011;155,23692069954384
2016-10-14;144,52245619879972;106,28921081385123;86,98539108623271;108,63494586507016;155,81937861250205
2016-10-15;144,48336801627016;;;;
2016-10-16;144,5508985010318;;;;
2016-10-17;144,20165662114505;106,0872153696749;86,95267779896417;108,51107385223801;155,89218585162183
2016-10-18;144,39304780639526;105,55729880957972;87,25357508316274;108,1858594626192;156,76438685903628
2016-10-19;144,588116623127;105,86638355055796;87,28317857198842;108,3759283563477;156,81639202983612
2016-10-20;145,0428299333959;105,35183074798134;86,58602846079877;108,05987824224721;157,6930506233191
2016-10-21;145,6505939743657;105,62991203168286;86,59360577193553;108,23101582634929;158,57565266489354
2016-10-22;146,21369925945245;;;;
2016-10-23;146,20873817069815;;;;
2016-10-24;146,16751564554653;105,24481362117466;86,18564242118818;107,99426702275329;157,80894786110161
2016-10-25;146,68033149376058;104,94481069014314;85,5731604357251;107,80956283338747;158,68857817863034
2016-10-26;146,03305408695235;104,3311089352602;85,47252500150047;107,4312901919739;157,08087546990387
2016-10-27;145,38869032549272;105,26414664363469;85,81799018483758;108,00774785161961;154,67972244097413
2016-10-28;144,8087473117611;106,64320478989175;86,61524995928926;108,85674897469669;153,11659559293324
2016-10-29;145,33007070539205;;;;
2016-10-30;145,0734729029813;;;;
2016-10-31;144,32506855437995;105,75517741667493;86,60843689894881;108,31287312415722;152,66043595191752
2016-11-01;144,5115835371086;105,67222686034587;86,63501291210213;108,55115131227583;152,97543870076225
2016-11-02;144,04646699588062;104,56131957019122;86,11358143719495;107,86644766441844;
2016-11-03;141,8643773909993;103,82320487484522;86,40674472992347;107,40957999777181;152,50590630154085
2016-11-04;141,92229483171556;103,47821716568049;86,68286260364846;107,19543720576046;153,0868783524762
2016-11-05;141,92598891500396;;;;
2016-11-06;142,0894990977671;;;;
2016-11-07;143,54416730879848;104,30550689057583;87,43445766749414;107,7096421438722;153,69905350589147
2016-11-08;144,35585437200325;104,81394635918979;87,82826277558;108,02466194396972;154,55491003105453
2016-11-09;143,7121940056781;105,18008999173159;89,40798909096458;108,25107766536266;152,95909421851087
2016-11-10;143,23010908023397;107,73344474626911;91,98180579709387;109,82782134677073;152,47321733703808
2016-11-11;138,95282663346734;110,62493147257473;95,29875263181535;111,5964403026642;144,01866242700703
2016-11-12;138,73254993725735;;;;
2016-11-13;138,67306656273195;;;;
2016-11-14;138,3199303306831;111,96745309117016;95,56502393709064;112,40902729369937;141,61156594998587
2016-11-15;138,87946135145472;112,74110655410476;96,3106839013111;112,8750500395775;
2016-11-16;139,6872330961083;111,74794313634557;95,39581886951686;112,27844402477005;142,1687642085556
2016-11-17;140,92889615177538;111,6361710327256;95,51876140433278;112,21106239324679;144,70958826763348
2016-11-18;141,98511309800165;111,87655723901186;94,92720171811459;112,35603686527963;145,7704937519502
2016-11-19;141,9856988428371;;;;
2016-11-20;141,5967383571621;;;;
2016-11-21;141,29507416777446;109,68753501610323;94,5160536905822;111,03699451550158;145,86261719736703
2016-11-22;142,94157041543033;110,22744903130712;94,5848305474909;111,36492838439327;148,21176505549695
2016-11-23;142,36109691940143;111,65991729454359;95,91126982558903;112,23327865621857;147,24001129255137
2016-11-24;141,9266207005571;112,00216264818377;;112,43968030369196;146,24002615117163
2016-11-25;141,2305647993079;113,20336960311779;97,26642532592251;113,1632198647035;144,2772024189834
2016-11-26;141,11122432774317;;;;
2016-11-27;141,04699842441957;;;;
2016-11-28;141,1469925754355;112,25561956185881;96,0105050155465;112,59477152254662;144,35595310619456
2016-11-29;141,2197651892755;111,97894368228356;96,37886331034984;112,4282644510887;145,1568327365121
2016-11-30;141,93710374648126;111,77841828640224;95,88510373647249;112,30746644302063;146,21625235880595
2016-12-01;141,38268973364194;111,88069890662244;96,64362197629387;112,7232151353223;146,01268926167518
2016-12-02;138,72120578893924;111,94623937406736;97,50244965239497;112,7628355468002;140,12570392713332
2016-12-03;138,6001469416335;;;;
2016-12-04;138,64897938261154;;;;
2016-12-05;139,63683787045858;112,22037065513757;97,94110501149518;112,92851411218156;142,4005586841206
2016-12-06;139,43928122615367;111,62849668584929;97,55843156862976;112,57114879159029;141,4674373337692
2016-12-07;141,14395339493333;111,8171177935223;97,51405296284229;112,68527714809863;142,9919317692159
2016-12-08;142,83094478523094;113,67803209587002;98,0787268645428;113,81049472505032;144,78239550675326
2016-12-09;143,99391532560617;113,4650792585682;98,23596015325819;113,68257413747725;146,95026819809513
2016-12-10;144,0284983200525;;;;
2016-12-11;143,93704061978127;;;;
2016-12-12;142,58864060627187;111,9338130544449;97,6566205315555;112,76205329575943;144,74227723213622
2016-12-13;143,56188057477303;111,4193014478867;97,26681432708058;112,45106209327918;146,04092064010936
2016-12-14;143,73985231629317;110,2939740076036;95,77825251724089;111,76961320129305;146,84477199447258
