Price,Close
Ticker,AEM
Date,
1995-01-03,7.2724714279174805
1995-01-04,6.978634834289551
1995-01-05,7.162283897399902
1995-01-06,6.794986724853516
1995-01-09,6.886807441711426
1995-01-10,6.794986724853516
1995-01-11,7.437750816345215
1995-01-12,7.529575347900391
1995-01-13,7.437750816345215
1995-01-16,7.162283897399902
1995-01-17,7.2541046142578125
1995-01-18,7.2541046142578125
1995-01-19,7.34592866897583
1995-01-20,7.437750816345215
1995-01-23,7.162283897399902
1995-01-24,7.34592866897583
1995-01-25,7.070456504821777
1995-01-26,7.070456504821777
1995-01-27,6.70316219329834
1995-01-30,6.70316219329834
1995-01-31,6.611338138580322
1995-02-01,6.794986724853516
1995-02-02,6.978634834289551
1995-02-03,6.794986724853516
1995-02-06,6.794986724853516
1995-02-07,6.794986724853516
1995-02-08,6.978634834289551
1995-02-09,7.070456504821777
1995-02-10,6.978634834289551
1995-02-13,6.886807441711426
1995-02-14,6.886807441711426
1995-02-15,6.978634834289551
1995-02-16,6.886807441711426
1995-02-17,7.070456504821777
1995-02-21,7.070456504821777
1995-02-22,7.2541046142578125
1995-02-23,7.162283897399902
1995-02-24,6.978634834289551
1995-02-27,6.886807441711426
1995-02-28,7.070456504821777
1995-03-01,6.794986724853516
1995-03-02,6.978634834289551
1995-03-03,6.886807441711426
1995-03-06,6.978634834289551
1995-03-07,7.529575347900391
1995-03-08,7.621400356292725
1995-03-09,7.896875858306885
1995-03-10,7.896875858306885
1995-03-13,8.26417064666748
1995-03-14,8.26417064666748
1995-03-15,8.355996131896973
1995-03-16,8.26417064666748
1995-03-17,8.355996131896973
1995-03-20,8.26417064666748
1995-03-21,8.26417064666748
1995-03-22,8.172345161437988
1995-03-23,8.26417064666748
1995-03-24,8.172345161437988
1995-03-27,8.26417064666748
1995-03-28,8.355996131896973
1995-03-29,8.447820663452148
1995-03-30,8.815113067626953
1995-03-31,8.815113067626953
1995-04-03,8.815113067626953
1995-04-04,8.815113067626953
1995-04-05,9.182412147521973
1995-04-06,9.182412147521973
1995-04-07,8.815113067626953
1995-04-10,8.631467819213867
1995-04-11,8.723296165466309
1995-04-12,8.723296165466309
1995-04-13,8.447820663452148
1995-04-17,8.998764038085938
1995-04-18,9.090588569641113
1995-04-19,8.815113067626953
1995-04-20,8.539644241333008
1995-04-21,8.815113067626953
1995-04-24,8.815113067626953
1995-04-25,8.815113067626953
1995-04-26,8.631467819213867
1995-04-27,8.723296165466309
1995-04-28,8.447820663452148
1995-05-01,8.447820663452148
1995-05-02,8.631467819213867
1995-05-03,8.539644241333008
1995-05-04,9.274236679077148
1995-05-05,9.182412147521973
1995-05-08,8.998764038085938
1995-05-09,8.631467819213867
1995-05-10,8.631467819213867
1995-05-11,8.539644241333008
1995-05-12,8.631467819213867
1995-05-15,8.906941413879395
1995-05-16,8.998764038085938
1995-05-17,8.998764038085938
1995-05-18,9.090588569641113
1995-05-19,8.998764038085938
1995-05-22,8.906941413879395
1995-05-23,9.090588569641113
1995-05-24,9.274236679077148
1995-05-25,9.182412147521973
1995-05-26,9.366059303283691
1995-05-30,9.457883834838867
1995-05-31,9.54970932006836
1995-06-01,9.54970932006836
1995-06-02,9.274236679077148
1995-06-05,9.274236679077148
1995-06-06,9.182412147521973
1995-06-07,9.366059303283691
1995-06-08,9.641532897949219
1995-06-09,9.825182914733887
1995-06-12,9.733360290527344
1995-06-13,9.733360290527344
1995-06-14,9.917004585266113
1995-06-15,10.284302711486816
1995-06-16,10.376126289367676
1995-06-19,10.467951774597168
1995-06-20,10.467951774597168
1995-06-21,10.376126289367676
1995-06-22,10.55977725982666
1995-06-23,10.651598930358887
1995-06-26,10.467951774597168
1995-06-27,10.192477226257324
1995-06-28,10.100652694702148
1995-06-29,10.284302711486816
1995-06-30,9.825182914733887
1995-07-03,9.641532897949219
1995-07-05,9.457883834838867
1995-07-06,9.641532897949219
1995-07-07,9.825182914733887
1995-07-10,9.641532897949219
1995-07-11,9.917004585266113
1995-07-12,10.284302711486816
1995-07-13,9.917004585266113
1995-07-14,10.008829116821289
1995-07-17,10.192477226257324
1995-07-18,10.008829116821289
1995-07-19,9.825182914733887
1995-07-20,9.641532897949219
1995-07-21,9.733360290527344
1995-07-24,10.008829116821289
1995-07-25,9.825182914733887
1995-07-26,10.008829116821289
1995-07-27,9.825182914733887
1995-07-28,9.917004585266113
1995-07-31,9.917004585266113
1995-08-01,10.100652694702148
1995-08-02,10.100652694702148
1995-08-03,10.284302711486816
1995-08-04,10.376126289367676
1995-08-07,10.376126289367676
1995-08-08,10.55977725982666
1995-08-09,10.467951774597168
1995-08-10,10.284302711486816
1995-08-11,10.008829116821289
1995-08-14,10.284302711486816
1995-08-15,10.284302711486816
1995-08-16,10.008829116821289
1995-08-17,10.008829116821289
1995-08-18,10.192477226257324
1995-08-21,10.008829116821289
1995-08-22,10.008829116821289
1995-08-23,10.100652694702148
1995-08-24,9.917004585266113
1995-08-25,9.917004585266113
1995-08-28,10.008829116821289
1995-08-29,10.008829116821289
1995-08-30,9.917004585266113
1995-08-31,9.917004585266113
1995-09-01,9.825182914733887
1995-09-05,9.825182914733887
1995-09-06,9.825182914733887
1995-09-07,10.008829116821289
1995-09-08,9.825182914733887
1995-09-11,10.008829116821289
1995-09-12,10.192477226257324
1995-09-13,10.008829116821289
1995-09-14,10.192477226257324
1995-09-15,10.008829116821289
1995-09-18,10.192477226257324
1995-09-19,10.192477226257324
1995-09-20,10.100652694702148
1995-09-21,10.192477226257324
1995-09-22,10.008829116821289
1995-09-25,10.100652694702148
1995-09-26,10.008829116821289
1995-09-27,10.100652694702148
1995-09-28,10.100652694702148
1995-09-29,10.192477226257324
1995-10-02,10.100652694702148
1995-10-03,10.100652694702148
1995-10-04,10.100652694702148
1995-10-05,10.008829116821289
1995-10-06,9.917004585266113
1995-10-09,9.917004585266113
1995-10-10,9.917004585266113
1995-10-11,9.917004585266113
1995-10-12,9.917004585266113
1995-10-13,9.825182914733887
1995-10-16,9.733360290527344
1995-10-17,9.366059303283691
1995-10-18,9.274236679077148
1995-10-19,8.998764038085938
1995-10-20,8.998764038085938
1995-10-23,8.815113067626953
1995-10-24,8.723296165466309
1995-10-25,8.723296165466309
1995-10-26,8.539644241333008
1995-10-27,8.26417064666748
1995-10-30,8.080523490905762
1995-10-31,8.080523490905762
1995-11-01,8.172345161437988
1995-11-02,8.355996131896973
1995-11-03,8.447820663452148
1995-11-06,8.539644241333008
1995-11-07,8.539644241333008
1995-11-08,8.631467819213867
1995-11-09,9.090588569641113
1995-11-10,9.182412147521973
1995-11-13,9.090588569641113
1995-11-14,8.906941413879395
1995-11-15,8.815113067626953
1995-11-16,8.906941413879395
1995-11-17,8.906941413879395
1995-11-20,8.998764038085938
1995-11-21,8.998764038085938
1995-11-22,8.815113067626953
1995-11-24,8.998764038085938
1995-11-27,9.090588569641113
1995-11-28,9.274236679077148
1995-11-29,9.182412147521973
1995-11-30,9.182412147521973
1995-12-01,9.366059303283691
1995-12-04,9.274236679077148
1995-12-05,9.366059303283691
1995-12-06,9.54970932006836
1995-12-07,9.457883834838867
1995-12-08,9.457883834838867
1995-12-11,9.457883834838867
1995-12-12,9.457883834838867
1995-12-13,9.366059303283691
1995-12-14,9.274236679077148
1995-12-15,9.274236679077148
1995-12-18,9.182412147521973
1995-12-19,9.274236679077148
1995-12-20,9.274236679077148
1995-12-21,9.366059303283691
1995-12-22,9.274236679077148
1995-12-26,9.182412147521973
1995-12-27,9.274236679077148
1995-12-28,9.090588569641113
1995-12-29,9.182412147521973
1996-01-02,9.825182914733887
1996-01-03,10.008829116821289
1996-01-04,10.100652694702148
1996-01-05,10.452142715454102
1996-01-08,10.637137413024902
1996-01-09,10.637137413024902
1996-01-10,11.284616470336914
1996-01-11,11.192117691040039
1996-01-12,11.007122993469238
1996-01-15,11.192117691040039
1996-01-16,11.099615097045898
1996-01-17,11.284616470336914
1996-01-18,11.007122993469238
1996-01-19,11.099615097045898
1996-01-22,11.747100830078125
1996-01-23,11.654603004455566
1996-01-24,11.469605445861816
1996-01-25,11.93209457397461
1996-01-26,12.024587631225586
1996-01-29,12.30207633972168
1996-01-30,12.30207633972168
1996-01-31,12.117085456848145
1996-02-01,12.672062873840332
1996-02-02,12.949562072753906
1996-02-05,13.042049407958984
1996-02-06,12.949562072753906
1996-02-07,12.487071990966797
1996-02-08,12.209579467773438
1996-02-09,11.93209457397461
1996-02-12,11.747100830078125
1996-02-13,12.209579467773438
1996-02-14,12.394574165344238
1996-02-15,12.117085456848145
1996-02-16,12.487071990966797
1996-02-20,12.487071990966797
1996-02-21,12.487071990966797
1996-02-22,12.764566421508789
1996-02-23,12.672062873840332
1996-02-26,12.579564094543457
1996-02-27,12.764566421508789
1996-02-28,12.764566421508789
1996-02-29,12.487071990966797
1996-03-01,12.30207633972168
1996-03-04,11.747100830078125
1996-03-05,11.747100830078125
1996-03-06,12.024587631225586
1996-03-07,12.487071990966797
1996-03-08,12.764566421508789
1996-03-11,13.042049407958984
1996-03-12,13.782027244567871
1996-03-13,13.967025756835938
1996-03-14,13.597034454345703
1996-03-15,13.689532279968262
1996-03-18,13.782027244567871
1996-03-19,13.874520301818848
1996-03-20,13.689532279968262
1996-03-21,13.782027244567871
1996-03-22,13.782027244567871
1996-03-25,13.689532279968262
1996-03-26,14.05951976776123
1996-03-27,13.967025756835938
1996-03-28,13.412039756774902
1996-03-29,13.227043151855469
1996-04-01,13.134551048278809
1996-04-02,13.042049407958984
1996-04-03,13.227043151855469
1996-04-04,13.504536628723145
1996-04-08,13.689532279968262
1996-04-09,13.504536628723145
1996-04-10,13.782027244567871
1996-04-11,13.689532279968262
1996-04-12,13.597034454345703
1996-04-15,13.412039756774902
1996-04-16,13.412039756774902
1996-04-17,13.412039756774902
1996-04-18,13.227043151855469
1996-04-19,13.31954574584961
1996-04-22,13.227043151855469
