UTIL - 2018
Dia;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez

1;;4.332,44;4.517,46;;;4.214,36;;4.216,62;;3.923,46;4.909,83;
2;4.154,38;4.276,24;4.545,88;4.428,56;4.567,60;;3.923,61;4.193,46;;4.107,11;;
3;4.116,15;;;4.439,59;4.511,91;;3.942,58;4.259,21;4.041,24;4.210,21;;5.253,94
4;4.071,71;;;4.450,67;4.518,25;4.276,48;4.060,21;;3.993,61;4.274,38;;5.243,18
5;4.094,06;4.207,29;4.565,10;4.480,66;;4.167,84;4.015,80;;4.027,42;4.314,09;5.002,57;5.271,40
6;;4.280,34;4.529,87;4.423,17;;4.092,39;4.028,57;4.220,29;4.068,67;;4.995,93;5.254,95
7;;4.289,48;4.527,62;;4.448,11;3.983,03;;4.174,18;;;4.971,74;5.239,93
8;4.110,42;4.245,33;4.539,58;;4.433,54;3.971,57;;4.147,58;;4.578,20;4.889,07;
9;4.080,98;4.201,00;4.554,12;4.344,33;4.421,63;;;4.131,92;;4.614,36;4.935,97;
10;4.037,24;;;4.405,10;4.461,20;;4.017,37;4.029,81;4.071,90;4.470,45;;5.199,32
11;4.066,62;;;4.402,57;4.404,24;3.943,52;4.011,91;;3.990,83;4.443,77;;5.284,99
12;4.063,59;;4.610,49;4.430,60;;3.950,98;4.017,09;;4.006,40;;4.953,14;5.317,86
13;;;4.583,59;4.400,10;;3.974,23;4.038,95;4.059,71;3.956,43;;4.942,31;5.347,83
14;;4.310,98;4.501,01;;4.316,09;3.956,04;;4.132,02;3.928,54;;4.977,10;5.342,40
15;4.085,23;4.327,72;4.489,46;;4.273,27;3.937,35;;4.115,33;;4.523,63;;
16;4.087,88;4.343,04;4.492,53;4.321,33;4.320,52;;4.053,83;4.169,39;;4.607,52;5.100,50;
17;4.116,58;;;4.415,93;4.251,07;;4.085,72;4.137,14;3.992,54;4.608,78;;5.269,03
18;4.070,50;;;4.454,04;4.198,31;3.899,58;4.067,23;;4.053,70;4.576,49;;5.296,83
19;4.106,17;4.359,79;4.492,31;4.471,72;;3.955,27;4.096,96;;3.994,97;4.665,45;5.071,88;5.255,61
20;;4.436,52;4.499,13;4.454,66;;3.979,79;4.149,76;4.127,13;4.014,45;;;5.312,96
21;;4.452,28;4.510,55;;4.171,79;3.869,68;;4.023,94;4.086,17;;5.052,99;5.291,18
22;4.132,81;4.485,24;4.515,39;;4.262,13;3.897,55;;4.082,36;;4.706,06;5.101,08;
23;4.079,79;4.537,31;4.512,92;4.472,95;4.171,67;;4.107,51;3.988,40;;4.726,05;5.086,32;
24;4.202,00;;;4.444,31;4.161,72;;4.170,99;3.996,30;4.024,99;4.664,12;;
25;;;;4.470,19;4.131,90;3.934,82;4.236,67;;3.998,85;4.736,34;;
26;4.294,47;4.527,69;4.587,45;4.548,54;;3.921,14;4.198,74;;3.979,73;4.848,70;5.073,22;5.292,70
27;;4.561,00;4.501,05;4.592,50;;3.847,17;4.183,73;4.075,55;4.018,53;;5.213,13;5.367,08
28;;4.507,05;4.428,90;;3.987,16;3.875,44;;4.067,87;3.988,09;;5.255,05;5.488,02
29;4.305,37;;4.481,56;;4.012,04;3.886,02;;4.110,22;;4.767,39;5.277,06;
30;4.300,50;;;4.601,40;4.074,00;;4.182,43;4.018,67;;4.850,45;5.218,45;
31;4.304,25;;;;;;4.181,69;4.047,69;;4.879,25;;
MÍNIMO;4.037,24;4.201,00;4.428,90;4.321,33;3.987,16;3.847,17;3.923,61;3.988,40;3.928,54;3.923,46;4.889,07;5.199,32
MÍNIMO;4.305,37;4.561,00;4.610,49;4.601,40;4.567,60;4.276,48;4.236,67;4.259,21;4.086,17;4.879,25;5.277,06;5.488,02
