Date,12469
2004-04-30,867.287469
2004-05-03,867.354821
2004-05-04,867.451874
2004-05-05,867.890903
2004-05-06,868.097448
2004-05-07,868.634526
2004-05-10,867.990532
2004-05-11,868.970038
2004-05-12,869.060361
2004-05-13,868.855274
2004-05-14,870.134895
2004-05-17,870.3227
2004-05-18,871.169864
2004-05-19,871.634844
2004-05-20,871.639317
2004-05-21,872.788852
2004-05-24,873.710541
2004-05-25,874.625032
2004-05-26,875.170793
2004-05-27,876.057413
2004-05-28,876.661439
2004-05-31,877.035689
2004-06-01,877.739973
2004-06-02,878.589462
2004-06-03,879.01286
2004-06-04,879.843159
2004-06-07,880.752548
2004-06-08,881.510869
2004-06-09,882.136572
2004-06-11,882.773915
2004-06-14,883.233564
2004-06-15,884.275792
2004-06-16,884.948116
2004-06-17,885.668342
2004-06-18,886.292755
2004-06-21,887.032341
2004-06-22,887.638495
2004-06-23,888.511663
2004-06-24,889.154861
2004-06-25,889.436322
2004-06-28,889.900608
2004-06-29,890.489789
2004-06-30,891.285386
2004-07-01,892.048706
2004-07-02,893.186415
2004-07-05,894.124398
2004-07-06,894.75905
2004-07-07,895.144789
2004-07-08,895.584248
2004-07-09,896.034886
2004-07-12,896.592856
2004-07-13,897.115771
2004-07-14,897.715626
2004-07-15,898.209191
2004-07-16,898.831079
2004-07-19,899.377785
2004-07-20,899.910874
2004-07-21,900.504266
2004-07-22,900.916895
2004-07-23,901.309538
2004-07-26,901.810489
2004-07-27,902.359038
2004-07-28,902.86117
2004-07-29,903.11882
2004-07-30,903.451915
2004-08-02,903.942326
2004-08-03,904.279021
2004-08-04,904.525346
2004-08-05,904.866017
2004-08-06,905.378357
2004-08-09,905.689189
2004-08-10,905.872957
2004-08-11,906.223525
2004-08-12,906.391264
2004-08-13,906.564976
2004-08-16,906.966203
2004-08-17,907.575342
2004-08-18,908.276404
2004-08-19,909.002262
2004-08-20,909.767825
2004-08-23,910.285395
2004-08-24,910.679978
2004-08-25,911.159424
2004-08-26,911.507384
2004-08-27,911.788168
2004-08-30,912.752604
2004-08-31,913.350361
2004-09-01,913.903011
2004-09-02,914.464008
2004-09-03,915.077315
2004-09-06,915.615734
2004-09-08,916.14302
2004-09-09,916.747317
2004-09-10,917.294459
2004-09-13,917.931906
