Date,12467
2004-04-30,889.93705
2004-05-03,890.099266
2004-05-04,889.756377
2004-05-05,890.361815
2004-05-06,890.553037
2004-05-07,890.964473
2004-05-10,891.379283
2004-05-11,891.772391
2004-05-12,892.013501
2004-05-13,891.949071
2004-05-14,891.214418
2004-05-17,891.401645
2004-05-18,891.823166
2004-05-19,892.441499
2004-05-20,892.828056
2004-05-21,893.024128
2004-05-24,893.441636
2004-05-25,893.829402
2004-05-26,893.769485
2004-05-27,894.398629
2004-05-28,895.340943
2004-05-31,896.093029
2004-06-01,896.555989
2004-06-02,897.212784
2004-06-03,898.168975
2004-06-04,898.717252
2004-06-07,899.505268
2004-06-08,900.327776
2004-06-09,901.123833
2004-06-11,901.18384
2004-06-14,901.703887
2004-06-15,902.371514
2004-06-16,902.967894
2004-06-17,904.200699
2004-06-18,904.923854
2004-06-21,905.5549
2004-06-22,906.319836
2004-06-23,906.854542
2004-06-24,907.944091
2004-06-25,908.458769
2004-06-28,909.797276
2004-06-29,910.59296
2004-06-30,911.856731
2004-07-01,912.584591
2004-07-02,913.627996
2004-07-05,914.390228
2004-07-06,915.36394
2004-07-07,916.303451
2004-07-08,917.109785
2004-07-09,917.787797
2004-07-12,918.342046
2004-07-13,918.790798
2004-07-14,919.247152
2004-07-15,919.780451
2004-07-16,920.687037
2004-07-19,921.459708
2004-07-20,921.807911
2004-07-21,922.174342
2004-07-22,922.777011
2004-07-23,923.460485
2004-07-26,924.504926
2004-07-27,924.949788
2004-07-28,925.457622
2004-07-29,925.897579
2004-07-30,926.458653
2004-08-02,927.241378
2004-08-03,927.700558
2004-08-04,928.000016
2004-08-05,928.502959
2004-08-06,928.810096
2004-08-09,929.183662
2004-08-10,929.84178
2004-08-11,929.574052
2004-08-12,930.113348
2004-08-13,930.491464
2004-08-16,931.064521
2004-08-17,931.469671
2004-08-18,931.855718
2004-08-19,932.214312
2004-08-20,932.738235
2004-08-23,933.436729
2004-08-24,934.055637
2004-08-25,934.497515
2004-08-26,935.121277
2004-08-27,935.686462
2004-08-30,936.249735
2004-08-31,936.838063
2004-09-01,937.397317
2004-09-02,937.926218
2004-09-03,938.490915
2004-09-06,939.023267
2004-09-08,939.588276
2004-09-09,940.174595
2004-09-10,941.488379
2004-09-13,942.119709
2004-09-14,942.758492
2004-09-15,943.375294
2004-09-16,943.874329
2004-09-17,944.380704
2004-09-20,945.005392
2004-09-21,945.600171
2004-09-22,946.206092
2004-09-23,946.575553
2004-09-24,947.124577
2004-09-27,947.667201
2004-09-28,948.218852
2004-09-29,948.764029
2004-09-30,949.270581
2004-10-01,949.86396
2004-10-04,950.416101
2004-10-05,950.943683
2004-10-06,951.539834
2004-10-07,952.078149
2004-10-08,952.610884
2004-10-11,951.613022
2004-10-13,951.696732
2004-10-14,952.203535
2004-10-15,952.882281
2004-10-18,953.319125
2004-10-19,953.941136
2004-10-20,954.621265
2004-10-21,955.167489
2004-10-22,955.71692
2004-10-25,956.164229
2004-10-26,956.689067
2004-10-27,957.201642
2004-10-28,957.734905
2004-10-29,958.277826
2004-11-01,958.806673
2004-11-03,959.354568
2004-11-04,959.870635
2004-11-05,960.390288
2004-11-08,960.887052
2004-11-09,961.412184
2004-11-10,961.934452
2004-11-11,962.526288
2004-11-12,962.857095
2004-11-16,963.410757
2004-11-17,964.099704
2004-11-18,964.663463
2004-11-19,965.343518
2004-11-22,965.243528
2004-11-23,965.736157
2004-11-24,966.45592
2004-11-25,967.216305
2004-11-26,967.83659
2004-11-29,968.486335
2004-11-30,969.149266
2004-12-01,969.075415
2004-12-02,970.059164
2004-12-03,970.755145
2004-12-06,971.342086
2004-12-07,972.152922
2004-12-08,972.631298
2004-12-09,973.417261
2004-12-10,974.107331
2004-12-13,974.76237
2004-12-14,975.43124
2004-12-15,976.099254
2004-12-16,976.603728
2004-12-17,977.11083
2004-12-20,977.756416
2004-12-21,978.286366
2004-12-22,979.074318
2004-12-23,979.75371
2004-12-24,980.398419
2004-12-27,980.914354
2004-12-28,981.629505
2004-12-29,982.063955
2004-12-30,982.690188
2004-12-31,983.337347
2005-01-03,984.068269
2005-01-04,984.423261
2005-01-05,985.02338
2005-01-06,985.21658
2005-01-07,985.258129
2005-01-10,985.675702
2005-01-11,986.255665
2005-01-12,986.760014
2005-01-13,987.493798
2005-01-14,989.169726
2005-01-17,989.904357
2005-01-18,990.576313
2005-01-19,991.254916
2005-01-20,991.844025
2005-01-21,992.598911
2005-01-24,993.254493
2005-01-25,994.046494
2005-01-26,994.717403
2005-01-27,995.143385
2005-01-28,995.79034
2005-01-31,995.946755
2005-02-01,996.706298
2005-02-02,993.464559
2005-02-03,994.524714
2005-02-04,994.291064
2005-02-09,994.960243
2005-02-10,995.52767
2005-02-11,992.640118
2005-02-14,988.448428
2005-02-15,989.212566
2005-02-16,989.127926
2005-02-17,989.600033
2005-02-18,989.761718
2005-02-21,989.14557
2005-02-22,990.020328
2005-02-23,989.534696
2005-02-24,989.717708
2005-02-25,989.65199
2005-02-28,989.866432
2005-03-01,990.188765
2005-03-02,990.33274
2005-03-03,990.924648
2005-03-04,991.593077
2005-03-07,992.223271
2005-03-08,992.41392
2005-03-09,992.561911
2005-03-10,993.208258
2005-03-11,993.06693
2005-03-14,993.123627
2005-03-15,993.607434
2005-03-16,994.227696
2005-03-17,994.867947
2005-03-18,995.590469
2005-03-21,995.742505
2005-03-22,996.251505
2005-03-23,996.916069
2005-03-24,997.672768
2005-03-28,998.132024
2005-03-29,998.717271
2005-03-30,999.687568
2005-03-31,1000.0
2005-04-01,1000.67713
2005-04-04,1001.148943
2005-04-05,1001.492908
2005-04-06,1002.291483
2005-04-07,1002.853534
2005-04-08,1003.333561
2005-04-11,1004.024159
2005-04-12,1004.608399
2005-04-13,1005.263228
2005-04-14,1005.97706
2005-04-15,1006.415008
2005-04-18,1007.142233
2005-04-19,1007.786355
2005-04-20,1008.430605
2005-04-22,1009.269229
2005-04-25,1009.953706
2005-04-26,1010.486542
2005-04-27,1011.151557
2005-04-28,1012.535414
2005-04-29,1013.31615
2005-05-02,1014.230546
2005-05-03,1014.913261
2005-05-04,1015.61976
2005-05-05,1016.326221
2005-05-06,1017.188404
2005-05-09,1017.971852
2005-05-10,1018.734204
2005-05-11,1019.934223
2005-05-12,1020.117007
2005-05-13,1020.699829
2005-05-16,1021.213442
2005-05-17,1021.922451
2005-05-18,1022.321793
2005-05-19,1022.937081
2005-05-20,1023.572165
2005-05-23,1023.927833
2005-05-24,1024.460753
2005-05-25,1025.130495
2005-05-27,1025.684623
2005-05-30,1026.150641
2005-05-31,1026.798062
2005-06-01,1026.655578
2005-06-02,1027.244946
2005-06-03,1028.005005
2005-06-06,1023.792194
2005-06-07,1024.344406
2005-06-08,1024.893285
2005-06-09,1025.371184
2005-06-10,1025.40421
2005-06-13,1025.342597
2005-06-14,1025.708613
2005-06-15,1028.238032
2005-06-16,1028.601032
2005-06-17,1029.09106
2005-06-20,1027.978334
2005-06-21,1028.567624
2005-06-22,1028.783608
2005-06-23,1028.883482
2005-06-24,1028.417869
2005-06-27,1028.722084
2005-06-28,1029.172728
2005-06-29,1029.6147
2005-06-30,1029.683667
2005-07-01,1029.793731
2005-07-04,1026.986939
2005-07-05,1027.871987
2005-07-06,1026.589269
2005-07-07,1026.738876
2005-07-08,1026.486878
2005-07-11,1026.921288
2005-07-12,1026.97755
2005-07-13,1027.278521
2005-07-14,1027.637004
2005-07-15,1027.988861
2005-07-18,1028.63031
2005-07-19,1029.244873
2005-07-20,1030.008193
2005-07-21,1030.660215
2005-07-22,1031.313359
2005-07-25,1031.390138
2005-07-26,1031.898115
2005-07-27,1032.479942
2005-07-28,1033.017306
2005-07-29,1033.625043
2005-08-01,1034.187879
2005-08-02,1034.707049
2005-08-03,1035.315096
