Date,Close
2005-12-29,1000.0
2006-01-02,1003.26
2006-01-03,1031.71
2006-01-04,1042.88
2006-01-05,1036.72
2006-01-06,1042.84
2006-01-09,1044.12
2006-01-10,1038.58
2006-01-11,1076.57
2006-01-12,1073.62
2006-01-13,1091.69
2006-01-16,1127.29
2006-01-17,1111.96
2006-01-18,1099.8
2006-01-19,1126.8
2006-01-20,1122.09
2006-01-23,1115.13
2006-01-24,1131.1
2006-01-26,1148.33
2006-01-27,1125.64
2006-01-30,1127.71
2006-01-31,1104.81
2006-02-01,1101.54
2006-02-02,1073.61
2006-02-03,1081.08
2006-02-06,1077.92
2006-02-07,1064.0
2006-02-08,1069.37
2006-02-09,1092.27
2006-02-10,1130.93
2006-02-13,1123.65
2006-02-14,1135.92
2006-02-15,1143.46
2006-02-16,1151.83
2006-02-17,1168.07
2006-02-20,1179.8
2006-02-21,1149.09
2006-02-22,1168.65
2006-02-23,1169.65
2006-02-24,1171.95
2006-03-01,1200.37
2006-03-02,1196.28
2006-03-03,1198.98
2006-03-06,1170.49
2006-03-07,1143.32
2006-03-08,1135.37
2006-03-09,1120.68
2006-03-10,1134.25
2006-03-13,1133.88
2006-03-14,1155.87
2006-03-15,1176.3
2006-03-16,1179.62
2006-03-17,1183.39
2006-03-20,1198.26
2006-03-21,1182.33
2006-03-22,1215.55
2006-03-23,1199.9
2006-03-24,1187.59
2006-03-27,1172.8
2006-03-28,1132.04
2006-03-29,1167.26
2006-03-30,1164.22
2006-03-31,1169.42
2006-04-03,1185.32
2006-04-04,1196.95
2006-04-05,1210.7
2006-04-06,1230.03
2006-04-07,1220.61
2006-04-10,1193.72
2006-04-11,1177.65
2006-04-12,1202.57
2006-04-13,1176.46
2006-04-17,1163.29
2006-04-18,1194.2
2006-04-19,1205.45
2006-04-20,1202.92
2006-04-24,1200.01
2006-04-25,1214.18
2006-04-26,1228.52
2006-04-27,1205.87
2006-04-28,1235.32
2006-05-02,1241.71
2006-05-03,1229.17
2006-05-04,1239.01
2006-05-05,1259.15
2006-05-08,1253.58
2006-05-09,1252.68
2006-05-10,1247.82
2006-05-11,1211.81
2006-05-12,1188.94
2006-05-15,1168.81
2006-05-16,1184.74
2006-05-17,1151.62
2006-05-18,1159.56
2006-05-19,1153.15
2006-05-22,1098.62
2006-05-23,1089.68
2006-05-24,1071.16
2006-05-25,1137.8
2006-05-26,1162.2
2006-05-29,1141.02
2006-05-30,1089.6
2006-05-31,1086.79
2006-06-01,1134.32
2006-06-02,1138.98
2006-06-05,1113.73
2006-06-06,1121.37
2006-06-07,1100.68
2006-06-08,1105.41
2006-06-09,1098.71
2006-06-12,1041.37
2006-06-13,1018.77
2006-06-14,994.86
2006-06-16,1036.3
2006-06-19,1034.26
2006-06-20,1024.69
2006-06-21,1032.82
2006-06-22,1026.46
2006-06-23,1037.64
2006-06-26,1042.6
2006-06-27,1052.04
2006-06-28,1065.09
2006-06-29,1122.17
2006-06-30,1124.98
2006-07-03,1162.07
2006-07-04,1158.11
2006-07-05,1128.9
2006-07-06,1144.87
2006-07-07,1121.37
2006-07-10,1128.74
2006-07-11,1134.28
2006-07-12,1123.94
2006-07-13,1094.49
2006-07-14,1088.1
2006-07-17,1080.04
2006-07-18,1104.86
2006-07-19,1145.29
2006-07-20,1133.12
2006-07-21,1123.59
2006-07-24,1144.08
2006-07-25,1152.65
2006-07-26,1138.98
2006-07-27,1136.99
2006-07-28,1144.41
2006-07-31,1135.95
2006-08-01,1136.45
2006-08-02,1149.77
2006-08-03,1154.67
2006-08-04,1174.88
2006-08-07,1186.01
2006-08-08,1187.63
2006-08-09,1180.89
2006-08-10,1207.35
2006-08-11,1188.02
2006-08-14,1178.77
2006-08-15,1190.72
2006-08-16,1201.06
2006-08-17,1205.49
2006-08-18,1206.88
2006-08-21,1193.19
2006-08-22,1174.71
2006-08-23,1137.69
2006-08-24,1149.78
2006-08-25,1159.93
2006-08-28,1170.14
2006-08-29,1177.02
2006-08-30,1177.37
2006-08-31,1189.05
2006-09-01,1218.97
2006-09-04,1237.61
2006-09-05,1224.24
2006-09-06,1213.94
2006-09-08,1206.67
2006-09-11,1189.55
2006-09-12,1190.67
2006-09-13,1187.54
2006-09-14,1171.31
2006-09-15,1173.07
2006-09-18,1189.97
2006-09-19,1180.46
2006-09-20,1155.27
2006-09-21,1128.76
2006-09-22,1124.94
2006-09-25,1151.48
2006-09-26,1172.66
2006-09-27,1174.35
2006-09-28,1195.97
2006-09-29,1201.8
2006-10-02,1226.26
2006-10-03,1218.21
2006-10-04,1252.4
2006-10-05,1257.09
2006-10-06,1252.78
2006-10-09,1266.21
2006-10-10,1276.27
2006-10-11,1256.52
2006-10-13,1250.82
2006-10-16,1250.61
2006-10-17,1240.0
2006-10-18,1228.71
2006-10-19,1231.98
2006-10-20,1223.48
2006-10-23,1246.05
2006-10-24,1239.59
2006-10-25,1226.07
2006-10-26,1220.27
2006-10-27,1206.36
2006-10-30,1205.75
2006-10-31,1217.79
2006-11-01,1227.26
2006-11-03,1250.8
2006-11-06,1254.41
2006-11-07,1245.16
2006-11-08,1236.21
2006-11-09,1224.06
2006-11-10,1217.67
2006-11-13,1217.06
2006-11-14,1244.21
2006-11-16,1229.44
2006-11-17,1230.25
2006-11-21,1241.34
2006-11-22,1260.08
2006-11-23,1281.73
2006-11-24,1267.02
2006-11-27,1242.56
2006-11-28,1256.03
2006-11-29,1283.56
2006-11-30,1276.51
2006-12-01,1259.48
2006-12-04,1288.43
2006-12-05,1308.73
2006-12-06,1313.12
2006-12-07,1317.88
2006-12-08,1314.4
2006-12-11,1319.6
2006-12-12,1310.09
2006-12-13,1339.77
2006-12-14,1343.02
2006-12-15,1338.6
2006-12-18,1344.02
2006-12-19,1339.09
2006-12-20,1348.21
2006-12-21,1336.28
2006-12-22,1334.75
2006-12-26,1342.47
2006-12-27,1366.41
2006-12-28,1378.33
2007-01-02,1386.01
2007-01-03,1375.62
2007-01-04,1367.55
2007-01-05,1316.81
2007-01-08,1318.96
2007-01-09,1303.1
2007-01-10,1314.03
2007-01-11,1323.6
2007-01-12,1320.84
2007-01-15,1319.46
2007-01-16,1302.42
2007-01-17,1308.13
2007-01-18,1301.52
2007-01-19,1325.39
2007-01-22,1337.39
2007-01-23,1348.98
2007-01-24,1356.96
2007-01-26,1356.44
2007-01-29,1335.65
2007-01-30,1342.27
2007-01-31,1352.62
2007-02-01,1359.94
2007-02-02,1355.72
2007-02-05,1365.49
2007-02-06,1349.82
2007-02-07,1336.83
2007-02-08,1338.72
2007-02-09,1326.65
2007-02-12,1322.19
2007-02-13,1343.32
2007-02-14,1365.28
2007-02-15,1362.61
2007-02-16,1364.19
2007-02-21,1367.84
2007-02-22,1381.47
2007-02-23,1380.35
2007-02-26,1386.42
2007-02-27,1316.78
2007-02-28,1328.4
2007-03-01,1347.31
2007-03-02,1313.64
2007-03-05,1273.84
2007-03-06,1320.92
2007-03-07,1320.83
2007-03-08,1338.49
2007-03-09,1355.08
2007-03-12,1340.13
2007-03-13,1303.28
2007-03-14,1313.28
2007-03-15,1310.28
2007-03-16,1296.19
2007-03-19,1314.93
2007-03-20,1330.53
2007-03-21,1355.35
2007-03-22,1346.66
2007-03-23,1352.61
2007-03-26,1358.67
2007-03-27,1349.3
2007-03-28,1335.76
2007-03-29,1353.78
2007-03-30,1350.09
2007-04-02,1342.0
2007-04-03,1361.09
2007-04-04,1362.74
2007-04-05,1364.75
2007-04-09,1370.21
2007-04-10,1376.56
2007-04-11,1369.17
2007-04-12,1373.0
2007-04-13,1386.04
2007-04-16,1401.0
2007-04-17,1400.76
2007-04-18,1413.95
2007-04-19,1424.16
2007-04-20,1437.53
2007-04-23,1431.52
2007-04-24,1431.49
2007-04-25,1455.31
2007-04-26,1450.4
2007-04-27,1456.68
2007-04-30,1456.94
2007-05-02,1468.11
2007-05-03,1494.62
2007-05-04,1512.29
2007-05-07,1516.16
2007-05-08,1516.22
2007-05-09,1533.61
2007-05-10,1522.06
2007-05-11,1538.39
2007-05-14,1532.09
2007-05-15,1527.2
2007-05-16,1560.98
2007-05-17,1555.73
2007-05-18,1563.24
2007-05-21,1566.65
2007-05-22,1570.88
2007-05-23,1577.83
2007-05-24,1577.82
2007-05-25,1585.78
2007-05-28,1610.78
2007-05-29,1602.08
2007-05-30,1617.92
2007-05-31,1610.4
2007-06-01,1645.64
2007-06-04,1649.17
2007-06-05,1630.52
2007-06-06,1608.29
2007-06-08,1636.99
2007-06-11,1664.54
2007-06-12,1640.45
2007-06-13,1665.81
2007-06-14,1680.48
2007-06-15,1710.43
2007-06-18,1721.12
2007-06-19,1725.89
2007-06-20,1729.96
2007-06-21,1753.0
2007-06-22,1732.95
2007-06-25,1718.14
2007-06-26,1716.87
2007-06-27,1708.66
2007-06-28,1718.41
