Date,Close
2005-08-31,396.98
2005-09-01,396.91
2005-09-02,400.15
2005-09-05,403.26
2005-09-06,408.93
2005-09-08,408.66
2005-09-09,416.2
2005-09-12,415.05
2005-09-13,410.18
2005-09-14,412.5
2005-09-15,416.58
2005-09-16,422.81
2005-09-19,426.7
2005-09-20,429.36
2005-09-21,440.97
2005-09-22,437.35
2005-09-23,441.86
2005-09-26,440.1
2005-09-27,438.22
2005-09-28,443.56
2005-09-29,440.68
2005-09-30,444.95
2005-10-03,449.03
2005-10-04,442.4
2005-10-05,424.83
2005-10-06,410.76
2005-10-07,419.01
2005-10-10,421.21
2005-10-11,427.53
2005-10-13,414.92
2005-10-14,413.44
2005-10-17,422.99
2005-10-18,407.83
2005-10-19,406.07
2005-10-20,395.26
2005-10-21,407.07
2005-10-24,420.1
2005-10-25,414.72
2005-10-26,418.46
2005-10-27,409.76
2005-10-28,412.96
2005-10-31,426.58
2005-11-01,436.08
2005-11-03,439.45
2005-11-04,433.45
2005-11-07,434.86
2005-11-08,437.21
2005-11-09,434.77
2005-11-10,431.39
2005-11-11,428.05
2005-11-14,428.2
2005-11-16,433.92
2005-11-17,441.97
2005-11-18,442.05
2005-11-21,443.26
2005-11-22,450.31
2005-11-23,457.77
2005-11-24,455.85
2005-11-25,456.94
2005-11-28,448.33
2005-11-29,451.69
2005-11-30,454.45
2005-12-01,465.01
2005-12-02,468.96
2005-12-05,468.45
2005-12-06,474.21
2005-12-07,465.53
2005-12-08,461.19
2005-12-09,465.62
2005-12-12,467.61
2005-12-13,471.03
2005-12-14,473.34
2005-12-15,468.63
2005-12-16,471.39
2005-12-19,468.83
2005-12-20,468.46
2005-12-21,475.58
2005-12-22,477.25
2005-12-23,475.21
2005-12-26,472.47
2005-12-27,474.08
2005-12-28,472.93
2005-12-29,475.73
2006-01-02,479.47
2006-01-03,493.7
2006-01-04,501.27
2006-01-05,500.31
2006-01-06,510.08
2006-01-09,508.4
2006-01-10,506.6
2006-01-11,520.07
2006-01-12,520.07
2006-01-13,521.91
2006-01-16,531.75
2006-01-17,525.53
2006-01-18,519.74
2006-01-19,536.68
2006-01-20,533.38
2006-01-23,532.11
2006-01-24,544.42
2006-01-26,552.69
2006-01-27,550.99
2006-01-30,559.35
2006-01-31,564.3
2006-02-01,564.53
2006-02-02,546.4
2006-02-03,541.5
2006-02-06,545.66
2006-02-07,530.9
2006-02-08,527.72
2006-02-09,532.78
2006-02-10,532.68
2006-02-13,522.03
2006-02-14,524.63
2006-02-15,532.36
2006-02-16,549.07
2006-02-17,551.55
2006-02-20,554.72
2006-02-21,552.71
2006-02-22,550.59
2006-02-23,551.86
2006-02-24,556.4
2006-03-01,564.11
2006-03-02,561.91
2006-03-03,563.57
2006-03-06,551.19
2006-03-07,535.08
2006-03-08,531.36
2006-03-09,517.44
2006-03-10,523.5
2006-03-13,527.15
2006-03-14,538.16
2006-03-15,547.53
2006-03-16,547.99
2006-03-17,546.84
2006-03-20,549.71
2006-03-21,539.17
2006-03-22,543.55
2006-03-23,539.37
2006-03-24,540.72
2006-03-27,540.58
2006-03-28,529.37
2006-03-29,539.76
2006-03-30,541.7
2006-03-31,539.78
2006-04-03,552.07
2006-04-04,553.45
2006-04-05,557.8
2006-04-06,560.28
2006-04-07,555.71
2006-04-10,549.44
2006-04-11,540.46
2006-04-12,542.47
2006-04-13,540.33
2006-04-17,546.51
2006-04-18,563.11
2006-04-19,569.58
2006-04-20,569.62
2006-04-24,567.67
2006-04-25,568.7
2006-04-26,575.53
2006-04-27,564.4
2006-04-28,569.99
2006-05-02,582.59
2006-05-03,581.5
2006-05-04,583.42
2006-05-05,593.52
2006-05-08,597.55
2006-05-09,603.0
2006-05-10,598.76
2006-05-11,589.31
2006-05-12,581.34
2006-05-15,564.56
