Date;Total Investido;Patrimônio Bruto
2017-02-08;1000,0;1000,0
2017-02-09;1000,0;1009,3111250367323
2017-02-10;1000,0;1019,9204048031798
2017-02-13;1000,0;1022,7060289896879
2017-02-14;1000,0;1019,9844278125216
2017-02-15;1000,0;1019,9632245367127
2017-02-16;1000,0;1011,8385846240355
2017-02-17;1000,0;1009,6802744707675
2017-02-20;1000,0;1019,5728835579239
2017-02-21;1000,0;1025,462322825298
2017-02-22;1000,0;1035,5612359643437
2017-02-23;1000,0;1042,0949333646893
2017-02-24;1000,0;1048,2231404914673
2017-03-01;2000,0;2058,6536975001245
2017-03-02;2000,0;2077,83526735491
2017-03-03;2000,0;2079,7405688180224
2017-03-06;2000,0;2081,8159145959403
2017-03-07;2000,0;2076,491180583531
2017-03-08;2000,0;2075,220718378515
2017-03-09;2000,0;2065,024019651501
2017-03-10;2000,0;2070,0637934806946
2017-03-13;2000,0;2093,521294388316
2017-03-14;2000,0;2076,2214441399256
2017-03-15;2000,0;2059,28200651998
2017-03-16;2000,0;2052,552062112937
2017-03-17;2000,0;2047,0716298241366
2017-03-20;2000,0;2044,1774509585925
2017-03-21;2000,0;2054,994923626917
2017-03-22;2000,0;2018,2877046222025
2017-03-23;2000,0;2018,3929047729625
2017-03-24;2000,0;2021,1791487387923
2017-03-27;2000,0;2016,6588493150605
2017-03-28;2000,0;2039,5313071724336
2017-03-29;2000,0;2043,5315143262849
2017-03-30;2000,0;2038,367887207826
2017-03-31;2000,0;2047,8726591488758
2017-04-03;3000,0;3054,87502916331
2017-04-04;3000,0;3047,422348236677
2017-04-05;3000,0;3039,9252886071404
2017-04-06;3000,0;3029,7651500708766
2017-04-07;3000,0;3018,926283739379
2017-04-10;3000,0;3038,440516693181
2017-04-11;3000,0;3035,3313247174847
2017-04-12;3000,0;3008,9758657394523
2017-04-13;3000,0;3004,284271839948
2017-04-18;3000,0;2970,6147921611246
2017-04-19;3000,0;2972,927298105554
2017-04-20;3000,0;2979,167842133188
2017-04-24;3000,0;2993,9552228236967
2017-04-25;3000,0;2972,618108884239
2017-04-26;3000,0;2963,248246191239
2017-04-27;3000,0;2979,9151910883484
2017-04-28;3000,0;2979,0716834677064
2017-05-02;4000,0;4000,3489005241986
2017-05-03;4000,0;4011,188698939459
2017-05-04;4000,0;4033,1517137107753
2017-05-05;4000,0;4033,6507959041364
2017-05-08;4000,0;4087,7532579305507
2017-05-09;4000,0;4111,672695393157
2017-05-10;4000,0;4106,188400137907
2017-05-11;4000,0;4146,247861952397
2017-05-12;4000,0;4147,5615357198185
2017-05-15;4000,0;4183,40463191804
2017-05-16;4000,0;4225,3665454392885
2017-05-17;4000,0;4291,844738749193
2017-05-18;4000,0;3866,6071609873597
2017-05-19;4000,0;3821,2687995282795
2017-05-22;4000,0;4017,2287409930996
2017-05-23;4000,0;4074,2852252446196
2017-05-24;4000,0;4185,726972536193
2017-05-25;4000,0;4135,255180223774
2017-05-26;4000,0;4152,589703000116
2017-05-30;4000,0;4157,422204925498
2017-05-31;4000,0;4164,765983686393
2017-06-01;5000,0;5161,254495663071
2017-06-02;5000,0;5148,130174584004
2017-06-05;5000,0;5133,931074540734
2017-06-06;5000,0;5158,352813970281
2017-06-07;5000,0;5156,065105851762
2017-06-08;5000,0;5116,8062886832795
2017-06-09;5000,0;5225,790131410022
2017-06-12;5000,0;5203,540633805787
2017-06-13;5000,0;5259,136874475797
2017-06-14;5000,0;5144,369591811948
2017-06-16;5000,0;5204,772968978448
2017-06-19;5000,0;5280,310942301144
2017-06-20;5000,0;5349,837601987169
2017-06-21;5000,0;5319,237789779529
2017-06-22;5000,0;5314,877883078109
2017-06-23;5000,0;5289,829424625188
2017-06-26;5000,0;5220,2542802298585
2017-06-27;5000,0;5231,670687250624
2017-06-28;5000,0;5176,459534341389
2017-06-29;5000,0;5264,947628468638
2017-06-30;5000,0;5211,2140727625165
2017-07-03;6000,0;6240,557716483296
2017-07-04;6000,0;6205,065549733001
2017-07-05;6000,0;6241,015301730282
2017-07-06;6000,0;6181,8851824045805
2017-07-07;6000,0;6177,593804795817
2017-07-10;6000,0;6158,595434532401
2017-07-11;6000,0;6105,656893730641
2017-07-12;6000,0;6160,816880375816
2017-07-13;6000,0;6143,290178114684
2017-07-14;6000,0;6090,104615481568
2017-07-17;6000,0;6129,135623220745
2017-07-18;6000,0;6174,318446870135
2017-07-19;6000,0;6261,675437424037
2017-07-20;6000,0;6415,931036509624
2017-07-21;6000,0;6426,863669371329
2017-07-24;6000,0;6440,975647112929
2017-07-25;6000,0;6405,308693541703
2017-07-26;6000,0;6364,134516993601
2017-07-27;6000,0;6437,112647921841
2017-07-28;6000,0;6433,713097434734
2017-07-31;6000,0;6392,743616548024
2017-08-01;7000,0;7397,036108337966
2017-08-02;7000,0;7381,221860234885
2017-08-03;7000,0;7509,349231920858
2017-08-04;7000,0;7570,558289650359
2017-08-07;7000,0;7703,967959771258
2017-08-08;7000,0;7692,104637413794
2017-08-09;7000,0;7623,992909297752
2017-08-10;7000,0;7593,187426938113
2017-08-11;7000,0;7626,345876247906
2017-08-14;7000,0;7761,834385245998
2017-08-15;7000,0;7742,472560515651
2017-08-16;7000,0;7813,175001031188
2017-08-17;7000,0;7784,249125882049
2017-08-18;7000,0;7768,276044736052
2017-08-21;7000,0;7687,915742014627
2017-08-22;7000,0;7737,380126453127
2017-08-23;7000,0;7750,403278562271
2017-08-24;7000,0;7749,323689792765
2017-08-25;7000,0;7767,386792950661
2017-08-29;7000,0;7783,4834971059445
2017-08-30;7000,0;7821,620527622904
2017-08-31;7000,0;7825,900109199598
2017-09-01;8000,0;8897,811430601374
2017-09-04;8000,0;8792,301743429562
2017-09-05;8000,0;8846,906674505146
2017-09-06;8000,0;8933,93582774905
2017-09-08;8000,0;8908,807366148912
2017-09-11;8000,0;8946,126965503723
2017-09-12;8000,0;8953,009264224738
2017-09-13;8000,0;8953,660018840455
2017-09-14;8000,0;8782,219162775049
2017-09-15;8000,0;8771,880447356809
2017-09-18;8000,0;8853,212748813557
2017-09-19;8000,0;8869,691760068647
2017-09-20;8000,0;8845,630993987232
2017-09-21;8000,0;8835,399233297612
2017-09-22;8000,0;8832,548178035038
