Date;Total Investido;Patrimônio Bruto
2015-12-16;1000,0;1000,0
2015-12-17;1000,0;1005,2175236114522
2015-12-18;1000,0;1001,6313631345339
2015-12-21;1000,0;1006,4468081678573
2015-12-22;1000,0;1010,6718283593577
2015-12-23;1000,0;1020,3574714291179
2015-12-24;1000,0;1023,5138913151211
2015-12-29;1000,0;1023,9259292270505
2015-12-30;1000,0;1025,0484928208116
2015-12-31;1000,0;1019,4348732698463
2016-01-04;2000,0;2025,1138913132122
2016-01-05;2000,0;2030,9859921208474
2016-01-06;2000,0;2047,0371502828118
2016-01-07;2000,0;2058,511745585652
2016-01-08;2000,0;2023,2033048467429
2016-01-11;2000,0;2002,845909992119
2016-01-12;2000,0;2016,3446247660368
2016-01-13;2000,0;2015,5971045504918
2016-01-14;2000,0;2003,9827540487947
2016-01-15;2000,0;1986,5324895661447
2016-01-18;2000,0;1985,3658163591074
2016-01-19;2000,0;1994,690923922917
2016-01-20;2000,0;1960,1842629810778
2016-01-21;2000,0;1949,2485311613957
2016-01-22;2000,0;1930,3828723683907
2016-01-25;2000,0;1937,1790525174872
2016-01-26;2000,0;1936,4100330995557
2016-01-27;2000,0;1951,9314979152423
2016-01-28;2000,0;1945,600168627037
2016-01-29;2000,0;1978,8811480371842
2016-02-01;3000,0;2975,357679032943
2016-02-02;3000,0;3008,088327795794
2016-02-03;3000,0;2934,9054057384897
2016-02-04;3000,0;2936,735912696311
2016-02-05;3000,0;2942,15805649256
2016-02-10;3000,0;2957,3544124701584
2016-02-11;3000,0;2952,119055964434
2016-02-12;3000,0;2966,524016882111
2016-02-15;3000,0;3025,5835072056666
2016-02-16;3000,0;3072,7262377427833
2016-02-17;3000,0;3067,2253627772866
2016-02-18;3000,0;3076,3326209862917
2016-02-19;3000,0;3036,6987234824232
2016-02-22;3000,0;3065,4259732139644
2016-02-23;3000,0;3083,927494240797
2016-02-24;3000,0;3083,2540481951305
2016-02-25;3000,0;3102,657791251696
2016-02-26;3000,0;3114,085501956359
2016-02-29;3000,0;3107,0176299759937
2016-03-01;4000,0;4121,602433893531
2016-03-02;4000,0;4073,4058595592664
2016-03-03;4000,0;4078,3899368879697
2016-03-04;4000,0;4469,8752973312
2016-03-07;4000,0;4376,510870687059
2016-03-08;4000,0;4317,6315147496
2016-03-09;4000,0;4444,139161485633
2016-03-10;4000,0;4501,170837709561
2016-03-11;4000,0;4474,860894744653
2016-03-14;4000,0;4536,550290829231
2016-03-15;4000,0;4420,539890465164
2016-03-16;4000,0;4334,401230909393
2016-03-17;4000,0;4454,633698108457
2016-03-18;4000,0;4539,963779271956
2016-03-21;4000,0;4600,690463675902
2016-03-22;4000,0;4642,861229159725
2016-03-23;4000,0;4756,879758691151
2016-03-24;4000,0;4633,117250577418
2016-03-29;4000,0;4672,181207902509
2016-03-30;4000,0;4703,901635616677
2016-03-31;4000,0;4663,0843234665435
2016-04-01;5000,0;5651,784716903527
2016-04-04;5000,0;5685,505289016975
2016-04-05;5000,0;5643,360156134854
2016-04-06;5000,0;5652,3086631255865
2016-04-07;5000,0;5632,872008700933
2016-04-08;5000,0;5657,811866015487
2016-04-11;5000,0;5673,6117069362
2016-04-12;5000,0;5703,40270762478
2016-04-13;5000,0;5737,730906796587
2016-04-14;5000,0;5849,583370811247
2016-04-15;5000,0;5847,3883330502185
2016-04-18;5000,0;5978,664620696678
2016-04-19;5000,0;5930,916767242534
2016-04-20;5000,0;5834,808658062541
2016-04-22;5000,0;5835,121462459539
2016-04-25;5000,0;5783,185606334409
2016-04-26;5000,0;5809,230480887101
2016-04-27;5000,0;5809,231712563483
2016-04-28;5000,0;5882,2174390728105
2016-04-29;5000,0;5847,129994683682
2016-05-03;6000,0;6931,406432720677
2016-05-04;6000,0;6957,5489642914035
2016-05-05;6000,0;6964,24167458122
2016-05-06;6000,0;7088,281189159957
2016-05-09;6000,0;7053,040991458529
2016-05-10;6000,0;6989,458502938566
2016-05-11;6000,0;7140,9827708707735
