Date;Total Investido;Patrimônio Bruto
2017-02-08;1000,0;1000,0
2017-02-09;1000,0;1004,5974837335349
2017-02-10;1000,0;1010,9446378446694
2017-02-13;1000,0;1015,5033089347971
2017-02-14;1000,0;1012,0980620854073
2017-02-15;1000,0;1011,954003862663
2017-02-16;1000,0;1002,8612453821127
2017-02-17;1000,0;1012,4817666094659
2017-02-20;1000,0;1018,0012405840474
2017-02-21;1000,0;1022,7055555698994
2017-02-22;1000,0;1025,610394559108
2017-02-23;1000,0;1022,1993809116052
2017-02-24;1000,0;1032,3887156714777
2017-03-01;2000,0;2051,1457292448085
2017-03-02;2000,0;2065,569472821302
2017-03-03;2000,0;2074,9160448507314
2017-03-06;2000,0;2065,1726785394926
2017-03-07;2000,0;2067,1190121917343
2017-03-08;2000,0;2077,734729500127
2017-03-09;2000,0;2081,0773919548956
2017-03-10;2000,0;2079,456494527034
2017-03-13;2000,0;2091,1679287589104
2017-03-14;2000,0;2088,817724549012
2017-03-15;2000,0;2082,447449151545
2017-03-16;2000,0;2054,1140780626015
2017-03-17;2000,0;2045,6919250844153
2017-03-20;2000,0;2039,1091482668135
2017-03-21;2000,0;2023,0040958218992
2017-03-22;2000,0;2003,9388415755802
2017-03-23;2000,0;2016,628951706977
2017-03-24;2000,0;2015,711004857848
2017-03-27;2000,0;2007,3639975085312
2017-03-28;2000,0;2031,3710430114763
2017-03-29;2000,0;2038,9901234180995
2017-03-30;2000,0;2034,3675273066353
2017-03-31;2000,0;2051,29387194254
2017-04-03;3000,0;3037,4720082001186
2017-04-04;3000,0;3043,5608179781475
2017-04-05;3000,0;3024,7241091641044
2017-04-06;3000,0;3030,349995761325
2017-04-07;3000,0;3041,520907408247
2017-04-10;3000,0;3055,6563544008936
2017-04-11;3000,0;3040,767533961961
2017-04-12;3000,0;3030,10124072447
2017-04-13;3000,0;3012,3846956376046
2017-04-18;3000,0;2951,416196541826
2017-04-19;3000,0;2966,3597731731716
2017-04-20;3000,0;2980,709777075511
2017-04-24;3000,0;3005,6930160357474
2017-04-25;3000,0;3018,5044496455666
2017-04-26;3000,0;3034,163624079215
2017-04-27;3000,0;3023,9891743249295
2017-04-28;3000,0;3033,1394202797346
2017-05-02;4000,0;4044,928259211831
2017-05-03;4000,0;4035,5121867480284
2017-05-04;4000,0;4074,717190877577
2017-05-05;4000,0;4072,3817088370556
2017-05-08;4000,0;4129,006116277362
2017-05-09;4000,0;4143,143511527887
2017-05-10;4000,0;4121,764244505682
2017-05-11;4000,0;4143,900739324219
2017-05-12;4000,0;4122,0322977348
2017-05-15;4000,0;4125,696481565173
2017-05-16;4000,0;4140,418503948596
2017-05-17;4000,0;4163,647652191673
2017-05-18;4000,0;4158,931102923348
2017-05-19;4000,0;4095,6570742231906
2017-05-22;4000,0;4217,194092740634
2017-05-23;4000,0;4240,67913584789
2017-05-24;4000,0;4309,154703266398
2017-05-25;4000,0;4296,909886696308
2017-05-26;4000,0;4305,267897362722
2017-05-30;4000,0;4290,419556794066
2017-05-31;4000,0;4280,834373138392
2017-06-01;5000,0;5289,1093191975015
2017-06-02;5000,0;5329,169740636354
2017-06-05;5000,0;5369,713734528903
2017-06-06;5000,0;5403,432911479626
2017-06-07;5000,0;5362,633864137166
2017-06-08;5000,0;5371,346810969935
2017-06-09;5000,0;5468,645248674921
2017-06-12;5000,0;5459,165641417454
2017-06-13;5000,0;5508,849447603847
2017-06-14;5000,0;5394,360911405477
