Date;Total Investido;Patrimônio Bruto
2017-02-08;1000,0;1000,0
2017-02-09;1000,0;1007,9117627748456
2017-02-10;1000,0;1017,2557239873721
2017-02-13;1000,0;1020,5677214733921
2017-02-14;1000,0;1017,6431629872847
2017-02-15;1000,0;1017,5854871491041
2017-02-16;1000,0;1009,1734370365896
2017-02-17;1000,0;1010,5119674494435
2017-02-20;1000,0;1019,1063020500543
2017-02-21;1000,0;1024,6439075463516
2017-02-22;1000,0;1032,6070799221643
2017-02-23;1000,0;1036,18844123018
2017-02-24;1000,0;1043,522295623033
2017-03-01;2000,0;2056,4247694243277
2017-03-02;2000,0;2074,193859602745
2017-03-03;2000,0;2078,3082882652334
2017-03-06;2000,0;2076,8749538916827
2017-03-07;2000,0;2073,7088180922165
2017-03-08;2000,0;2075,9670654302436
2017-03-09;2000,0;2069,7898645540718
2017-03-10;2000,0;2072,8522516038265
2017-03-13;2000,0;2092,8226389670863
2017-03-14;2000,0;2079,960964886373
2017-03-15;2000,0;2066,159247301226
2017-03-16;2000,0;2053,0157855979937
2017-03-17;2000,0;2046,662029979532
2017-03-20;2000,0;2042,6727985969706
2017-03-21;2000,0;2045,4976466223025
2017-03-22;2000,0;2014,0278859052366
2017-03-23;2000,0;2017,8692312064982
2017-03-24;2000,0;2019,555793524137
2017-03-27;2000,0;2013,899440184997
2017-03-28;2000,0;2037,1087287496493
2017-03-29;2000,0;2042,1832889004174
2017-03-30;2000,0;2037,1802803621601
2017-03-31;2000,0;2048,888331696995
2017-04-03;3000,0;3049,708507314863
2017-04-04;3000,0;3046,2759564411767
2017-04-05;3000,0;3035,412438459989
2017-04-06;3000,0;3029,9387761352286
2017-04-07;3000,0;3025,6340626410743
2017-04-10;3000,0;3043,5514685126586
2017-04-11;3000,0;3036,9451993369394
2017-04-12;3000,0;3015,2474614381294
2017-04-13;3000,0;3006,6890851548774
2017-04-18;3000,0;2964,9152090866455
2017-04-19;3000,0;2970,9775641412534
2017-04-20;3000,0;2979,6256040691906
2017-04-24;3000,0;2997,4398801835246
2017-04-25;3000,0;2986,2406162977586
2017-04-26;3000,0;2984,3012490017322
2017-04-27;3000,0;2992,999654861708
2017-04-28;3000,0;2995,1230428337776
2017-05-02;4000,0;4013,58339763459
2017-05-03;4000,0;4018,409734382628
2017-05-04;4000,0;4045,4914647446694
2017-05-05;4000,0;4045,1490356810973
2017-05-08;4000,0;4100,000200252261
2017-05-09;4000,0;4121,015593933155
2017-05-10;4000,0;4110,812478934589
2017-05-11;4000,0;4145,551059922157
2017-05-12;4000,0;4139,982543193016
2017-05-15;4000,0;4166,272524782033
2017-05-16;4000,0;4200,147595621739
2017-05-17;4000,0;4253,78622867743
2017-05-18;4000,0;3953,390831249606
2017-05-19;4000,0;3902,7278185783316
2017-05-22;4000,0;4076,5934547931492
2017-05-23;4000,0;4123,683417454966
2017-05-24;4000,0;4222,3695800967225
2017-05-25;4000,0;4183,2464212078075
2017-05-26;4000,0;4197,916041951515
2017-05-30;4000,0;4196,905793761479
2017-05-31;4000,0;4199,223786804956
2017-06-01;5000,0;5199,2113963998545
2017-06-02;5000,0;5201,876295755795
2017-06-05;5000,0;5203,929051724721
2017-06-06;5000,0;5231,110967918367
2017-06-07;5000,0;5217,390205967741
2017-06-08;5000,0;5192,37300623713
2017-06-09;5000,0;5297,887744348039
2017-06-12;5000,0;5279,429307940501
2017-06-13;5000,0;5333,270294623187
2017-06-14;5000,0;5218,585764816276
2017-06-16;5000,0;5263,920227410697
2017-06-19;5000,0;5342,6059930473375
2017-06-20;5000,0;5413,159427116322
2017-06-21;5000,0;5384,871176578912
2017-06-22;5000,0;5386,85503549903
2017-06-23;5000,0;5362,281093303727
2017-06-26;5000,0;5289,416531047819
2017-06-27;5000,0;5302,6141025951665
2017-06-28;5000,0;5244,472106082661
2017-06-29;5000,0;5306,678520664947
2017-06-30;5000,0;5262,699838993013
2017-07-03;6000,0;6295,48382901811
2017-07-04;6000,0;6266,539924215229
2017-07-05;6000,0;6299,9545817570215
2017-07-06;6000,0;6240,2401568073865
2017-07-07;6000,0;6233,709753452915
2017-07-10;6000,0;6208,094876893771
2017-07-11;6000,0;6158,315960729776
2017-07-12;6000,0;6207,026885768477
2017-07-13;6000,0;6184,074264023641
2017-07-14;6000,0;6121,114456892378
2017-07-17;6000,0;6155,573269295481
2017-07-18;6000,0;6192,8590153205705
2017-07-19;6000,0;6263,322775512527
2017-07-20;6000,0;6412,968248907889
2017-07-21;6000,0;6411,553373889787
2017-07-24;6000,0;6427,271157340949
2017-07-25;6000,0;6398,887275437476
2017-07-26;6000,0;6364,49232918115
2017-07-27;6000,0;6425,42575374414
2017-07-28;6000,0;6417,889481125342
2017-07-31;6000,0;6378,988668119332
2017-08-01;7000,0;7373,335396534177
2017-08-02;7000,0;7362,307802107548
2017-08-03;7000,0;7476,876207638355
2017-08-04;7000,0;7540,095454822648
2017-08-07;7000,0;7665,469838991275
2017-08-08;7000,0;7667,714364114188
2017-08-09;7000,0;7601,336026928335
2017-08-10;7000,0;7574,835189225083
2017-08-11;7000,0;7605,803180053667
2017-08-14;7000,0;7754,319093191435
2017-08-15;7000,0;7748,114860789453
2017-08-16;7000,0;7802,391287309603
2017-08-17;7000,0;7767,540382322243
2017-08-18;7000,0;7747,94886939992
2017-08-21;7000,0;7662,272671684996
2017-08-22;7000,0;7724,090311560056
2017-08-23;7000,0;7742,424563687037
2017-08-24;7000,0;7735,615920910446
2017-08-25;7000,0;7751,343902583842
2017-08-29;7000,0;7770,800530262014
2017-08-30;7000,0;7804,500228361594
2017-08-31;7000,0;7814,693482034329
