date;evolucao_%
2021-03-31;22,356025482125297
2021-03-31;-6,766628219915405
2021-03-31;-0,2644062524302049
2021-03-31;92,22337197677888
2021-04-30;-9,994188871212051
2021-04-30;-5,083732845862132
2021-04-30;38,0654852266735
2021-04-30;45,37866272498046
2021-04-30;-21,477374551971316
2021-04-30;0,0
2021-04-30;-9,084007822751772
2021-04-30;6,15755359813861
2021-04-30;31,353317113725954
2021-04-30;-13,927565645600293
2021-04-30;4,479352982346985
2021-04-30;93,27568970657876
2021-05-31;-2,8865970321089396
2021-05-31;36,73596573930551
2021-05-31;34,56221198156682
2021-05-31;2,39018395556867
2021-05-31;0,0
2021-05-31;-20,967741935483875
2021-05-31;80,29710437238018
2021-05-31;-1,8541078484179185
2021-05-31;9,980056506564727
2021-05-31;56,52431155927553
2021-05-31;-9,80318119601642
2021-05-31;6,579049692822148
2021-06-30;-7,720295822365964
2021-06-30;28,298630531008804
2021-06-30;28,336666376836806
2021-06-30;12,145259166817501
2021-06-30;-17,08669354838711
2021-06-30;6,74549500414503
2021-06-30;-0,4406200760470491
2021-06-30;0,7667308922781002
2021-06-30;7,694864550440439
2021-06-30;54,132174498492816
2021-06-30;-10,95955066786235
2021-06-30;75,73706087658067
2021-07-31;-19,24283154121863
2021-07-31;-9,456033115230989
2021-07-31;23,38963550072708
2021-07-31;32,162420659073135
2021-07-31;1,2528765021733612
2021-07-31;2,542607005744424
2021-07-31;1,9677996422182487
2021-07-31;0,9474783916364471
2021-07-31;-2,8367024374012284
2021-07-31;43,7067413380666
2021-07-31;-16,338855257911334
2021-07-31;-2,9527809596538224
2021-07-31;-7,347127477898219
2021-07-31;64,16156584878195
2021-08-31;3,5058248614686427
2021-08-31;0,0
2021-08-31;-3,919250864572943
2021-08-31;25,792997650969184
2021-08-31;31,84940439961743
2021-08-31;-0,02556890820762936
2021-08-31;3,6095683569747905
2021-08-31;-28,494623655913987
2021-08-31;-1,588886115963739
2021-08-31;75,73706087658067
2021-08-31;4,472054629124211
2021-08-31;34,35241432425955
2021-08-31;0,0
2021-08-31;-24,394564243555806
2021-08-31;-10,462008400152744
2021-08-31;-4,403370224650194
2021-09-30;3,7619914071505445
2021-09-30;-1,5597034006648025
2021-09-30;-5,808787664400694
2021-09-30;24,361207433803678
2021-09-30;-43,78360215053764
2021-09-30;24,65003043213636
2021-09-30;8,119900519219847
2021-09-30;0,6763571425989268
2021-09-30;0,0
2021-09-30;-7,994343232676149
2021-09-30;37,494325687675655
2021-09-30;-19,571380120177384
2021-09-30;-18,925798650884563
2021-09-30;-8,252898940436083
2021-09-30;59,95229492958241
2021-10-31;52,235298244383266
2021-10-31;0,013622242045263633
2021-10-31;24,361207433803678
2021-10-31;27,501956351621605
2021-10-31;-4,883661467655331
2021-10-31;3,8382029322384215
2021-10-31;-31,02411011348617
2021-10-31;-13,464278164321374
2021-10-31;-7,366906578847477
2021-10-31;20,78506980041721
2021-10-31;-9,688761177205796
2021-10-31;-17,426013232439285
2021-10-31;-10,404106163963501
2021-10-31;1,280596884680829
2021-11-30;12,145259166817501
2021-11-30;-2,838148811045771
2021-11-30;-49,44147959293909
2021-11-30;19,14540021412936
2021-11-30;10,49396007364798
2021-11-30;25,31084253543172
2021-11-30;0,0
2021-11-30;55,74302401038289
2021-11-30;-12,608584060239526
2021-11-30;-19,714335609702292
2021-11-30;16,50064521394072
2021-11-30;-14,63564207243354
2021-11-30;-1,5267033100346161
2021-11-30;-22,641290472322172
2021-11-30;-8,819006104522241
2021-12-31;-53,20095931551542
2021-12-31;14,388157461345186
2021-12-31;26,493348404486582
2021-12-31;-0,21915689055047594
2021-12-31;8,410894437511306
2021-12-31;5,87997486476628
2021-12-31;75,38628829998073
2021-12-31;-9,045448970156711
2021-12-31;-17,324607762939003
2021-12-31;0,0
2021-12-31;-15,167125143821647
2021-12-31;0,0
2021-12-31;-4,7600160633809345
2021-12-31;-21,281820269577967
2021-12-31;-20,285818365761486
2022-01-31;9,153707227258545
2022-01-31;13,682348180423688
2022-01-31;32,753673593600574
2022-01-31;3,390486012633742
2022-01-31;23,272141829648184
2022-01-31;-54,62696886545816
2022-01-31;66,96774646158165
2022-01-31;-9,038352648052584
2022-01-31;5,740418255126212
2022-01-31;-5,396013292917257
2022-01-31;0,0
2022-01-31;13,038606650438034
2022-01-31;13,653215968617683
2022-01-31;-2,374754561792858
2022-02-28;10,230303775997607
2022-02-28;14,952804886082394
2022-02-28;37,13590122598036
2022-02-28;2,8748227407502824
2022-02-28;29,559592649398404
2022-02-28;-61,044011840200504
2022-02-28;56,09379658698283
2022-02-28;-1,1467640531361623
2022-02-28;-6,078243725911636
2022-02-28;0,0
2022-02-28;-5,804846424754251
2022-02-28;0,0
2022-02-28;-0,27142157047536086
2022-02-28;13,342263257349241
2022-02-28;-10,555867863933944
2022-03-31;27,725250638755973
2022-03-31;17,964221840408847
2022-03-31;53,51708547082863
2022-03-31;5,710970736109289
2022-03-31;27,463775709481688
2022-03-31;-55,793703951774944
2022-03-31;63,46002069558203
2022-03-31;24,41064925043055
2022-03-31;-14,744158671138564
2022-03-31;4,497748497538234
2022-03-31;0,0
2022-03-31;8,892826177102586
2022-03-31;22,1266773506829
2022-03-31;5,875806668244299
2022-03-31;-4,039478995737511
2022-04-30;16,865653933532254
2022-04-30;-68,36851543763369
2022-04-30;18,387743386567056
2022-04-30;52,96061212068515
2022-04-30;0,5543380172747137
2022-04-30;-3,1238396283001957
2022-04-30;15,384248983052462
2022-04-30;22,796778335473334
2022-04-30;0,848720523430968
2022-04-30;-17,786381539603944
2022-04-30;-23,211166023598885
2022-04-30;0,0
2022-04-30;0,0
2022-04-30;-4,996594733594972
2022-04-30;3,3917764967589026
2022-04-30;39,25671291018469
2022-05-31;12,163783292100415
2022-05-31;14,246995605160894
2022-05-31;40,439961742457186
2022-05-31;2,6169911048085526
2022-05-31;-1,2672449086460147
2022-05-31;14,54592220708577
2022-05-31;0,0
2022-05-31;-75,88747488278634
2022-05-31;0,0
2022-05-31;51,8845256677833
2022-05-31;-14,39428870410444
2022-05-31;-18,18916734033955
2022-05-31;-2,0162844478704978
2022-05-31;0,0
2022-05-31;0,0
2022-05-31;12,010189955724048
2022-05-31;1,6509321318835202
2022-05-31;2,652331583020473
2022-06-30;3,397211395225175
2022-06-30;8,08292788511309
2022-06-30;34,318754890879056
2022-06-30;-2,7237354085603127
2022-06-30;-14,246961376894607
2022-06-30;6,429394785226394
2022-06-30;-84,83244387788173
2022-06-30;-8,962887017437493
2022-06-30;-24,693918827087515
2022-06-30;-11,606378206435297
2022-06-30;0,0
2022-06-30;-4,363069872010339
2022-06-30;-11,754587575666642
2022-06-30;-0,4176446886212548
2022-06-30;41,01057579318448
2022-07-31;-2,0077427066076736
2022-07-31;7,235956748007277
2022-07-31;40,718198417528924
2022-07-31;-2,7237354085603127
2022-07-31;-11,060193049684608
2022-07-31;30,131179087557513
2022-07-31;-83,276797096126
2022-07-31;40,30903063998457
2022-07-31;-9,688949881715592
2022-07-31;3,2584315484686543
2022-07-31;-3,764507722391486
2022-07-31;-9,117604878748375
2022-07-31;4,571066752796549
2022-07-31;-22,07536204769367
2022-08-31;26,62544893351495
2022-08-31;12,223675666519252
2022-08-31;44,96130771237286
2022-08-31;-9,609832622193714
2022-08-31;-8,171206225680939
2022-08-31;1,9283021021258229
2022-08-31;-72,32245100792947
2022-08-31;5,346938332917683
2022-08-31;-17,380018857056434
2022-08-31;-11,978840453669626
2022-08-31;10,476734227804751
2022-08-31;-2,889415492621128
2022-08-31;9,176031160259157
2022-08-31;32,59203395478543
2022-09-30;-11,037970901133287
2022-09-30;8,08292788511309
2022-09-30;35,46648117554996
2022-09-30;-7,838146230141307
2022-09-30;2,024870839313997
2022-09-30;13,555172380943304
2022-09-30;0,0
2022-09-30;-12,142905298268758
2022-09-30;-1,2554504581776094
2022-09-30;29,929448228049417
2022-09-30;8,472762892038332
2022-09-30;6,944567748632435
2022-09-30;4,379193235818946
2022-09-30;7,290760909613447
2022-10-31;-9,236319533855664
2022-10-31;15,282182550512434
2022-10-31;39,77914963916183
2022-10-31;1,3780391468445563
2022-10-31;12,21287261266717
2022-10-31;13,593278143487254
2022-10-31;27,6288447084138
2022-10-31;0,0
2022-10-31;3,8828405813289946
2022-10-31;27,42139390726315
2022-10-31;8,742623109419846
2022-10-31;10,66749077397413
2022-10-31;23,252589957044577
2022-10-31;8,485286499139777
2022-10-31;-3,023104101069518
2022-11-30;-16,398982286691076
2022-11-30;8,506413453665985
2022-11-30;20,12868446222067
2022-11-30;0,07612014734059702
2022-11-30;16,896456366294
2022-11-30;1,5899629421459283
2022-11-30;16,133406039526665
2022-11-30;-7,936054810162718
2022-11-30;-0,9761955103783193
2022-11-30;16,288819375020182
2022-11-30;-6,134352030288026
2022-11-30;4,3221722176314925
2022-11-30;6,362900566563745
2022-11-30;-21,161650163542422
2022-12-31;11,778313295320352
2022-12-31;-1,5715934176199098
2022-12-31;0,0
2022-12-31;-15,739841542565113
2022-12-31;3,279807450515504
2022-12-31;18,491444740836815
2022-12-31;20,580819059212274
2022-12-31;-13,710221130025113
2022-12-31;-17,845927980098686
2022-12-31;10,419555612886612
2022-12-31;-8,112625134300844
2022-12-31;-24,446581406728164
2022-12-31;8,255765514132918
2022-12-31;8,358164213555552
2023-01-31;-8,115780268841544
2023-01-31;2,6960520170995483
2023-01-31;17,082109120778455
2023-01-31;-5,077262693156737
2023-01-31;25,056514658695363
2023-01-31;0,0
2023-01-31;14,364877013544008
2023-01-31;-13,542668161345539
2023-01-31;-10,382937074344433
2023-01-31;0,0
2023-01-31;-13,911011818476382
2023-01-31;6,207019005538417
2023-01-31;8,895350580053352
2023-01-31;-24,269017555745155
2023-02-28;27,80872366855853
2023-02-28;-14,443531412450728
2023-02-28;12,122073737086536
2023-02-28;-8,043598233995585
2023-02-28;14,954386688871569
2023-02-28;-2,288321298990559
2023-02-28;-20,747445814566756
2023-02-28;-22,250316055625774
2023-02-28;-20,59621058376109
2023-02-28;-13,542897337312477
2023-02-28;-26,932475320490333
2023-02-28;4,175784645822711
2023-03-31;-2,6924596759708264
2023-03-31;10,036963321012227
2023-03-31;-1,0376057098302582
2023-03-31;13,564834933301718
2023-03-31;3,8926842950323337
2023-03-31;-15,058729440301633
2023-03-31;-13,155557416318054
2023-03-31;-20,4254429519678
2023-03-31;-19,163667991200086
2023-03-31;-15,181894544188069
2023-03-31;1,6161043379642859
2023-03-31;-27,021257245981843
2023-04-30;0,0
2023-04-30;-9,653775338468773
2023-04-30;3,5043287710601057
2023-04-30;15,218146779136266
2023-04-30;4,142244129049155
2023-04-30;21,33861827695034
2023-04-30;-22,937288673372557
2023-04-30;-13,155557416318054
2023-04-30;-5,0723880206972165
2023-04-30;-15,275338097105905
2023-04-30;-4,282563118465388
2023-04-30;1,984079493735158
2023-04-30;9,044387648505015
2023-05-31;15,447925308471255
2023-05-31;-12,114567449872348
2023-05-31;9,566404425764263
2023-05-31;16,639812971914193
2023-05-31;19,347794355450375
2023-05-31;10,412588670850532
